Date,UUP,FDN,IBB,IEZ,IGV,IHE,IHF,IHI,ITA,ITB,IYJ,IYT,IYW,IYZ,KBE,KCE,KIE,PBJ,PBS,SMH,VNQ,SHY_STK,BIL,TIP,IEI,IEF,TLH,TLT,SHY_BND,Stock_I,Bond_I,Combined_I
2023-02-07,25.093002319335938,148.9499969482422,135.5703887939453,21.84129905700684,58.215633392333984,60.34877395629883,50.9764289855957,54.91587066650391,113.13455200195312,70.30278778076172,101.47132110595705,59.166603088378906,88.10189819335938,23.134002685546875,47.53495788574219,88.37674713134766,42.623165130615234,44.586124420166016,37.75292205810547,124.76168060302734,83.89845275878906,75.5264663696289,82.57819366455078,102.51295471191406,109.26953125,91.03083801269533,103.75989532470705,97.123779296875,75.52648162841797,0.9655394116381644,0.9918882859273448,0.9738139928618179
2023-02-08,25.119983673095703,145.47999572753906,132.59681701660156,22.24071502685547,57.75766754150391,59.9481315612793,51.51567077636719,54.32197189331055,112.6537094116211,68.74909210205078,100.54075622558594,58.87882232666016,86.36370086669922,22.627765655517575,47.1767692565918,87.67464447021484,42.45841598510742,44.16862106323242,37.41399002075195,122.31730651855467,83.5023193359375,75.5543212890625,82.57819366455078,103.04420471191406,109.45799255371094,91.36692810058594,104.0544891357422,97.58599090576172,75.55433654785156,0.954470706388712,0.9940919631741338,0.9666485552411397
2023-02-09,25.084007263183597,143.25999450683594,131.67193603515625,21.51981735229492,57.711669921875,59.46025085449219,51.44508743286133,53.07478332519531,112.00605010986328,68.53136444091797,99.84529113769533,57.64233016967773,85.57903289794922,22.27435874938965,46.44155502319336,86.14543914794922,41.94475936889648,43.99384689331055,36.68457412719727,122.8022232055664,82.59027862548828,75.49857330322266,82.60523986816406,102.5224380493164,109.15644073486328,90.9561538696289,103.4192886352539,96.66153717041016,75.49860382080078,0.9468360907395265,0.9893572900087697,0.9598549489924035
2023-02-10,25.164953231811523,140.44000244140625,131.6321563720703,22.289424896240234,56.94172668457031,59.5054817199707,51.86274337768555,53.31233978271485,113.41912841796876,68.71939849853516,100.1293487548828,57.34234237670898,84.75463104248047,22.43673515319824,46.44155502319336,86.50129699707031,42.2064323425293,44.3628158569336,36.34369659423828,120.73886108398438,82.8758544921875,75.46144104003906,82.61426544189453,102.15243530273438,108.88319396972656,90.51739501953124,102.48949432373048,95.57990264892578,75.46143341064453,0.9372840927126238,0.9825643766161217,0.9510995081481894
2023-02-13,25.093002319335938,143.4199981689453,133.44215393066406,22.445295333862305,57.80366134643555,59.9610595703125,52.12354278564453,53.6785774230957,114.1649169921875,70.3423843383789,100.9913558959961,57.67890930175781,86.2743148803711,22.685077667236328,46.912845611572266,87.90547943115234,42.73945617675781,44.65410232543945,36.53081512451172,122.55481719970705,83.61285400390625,75.48003387451172,82.63232421875,102.3232192993164,108.96797943115234,90.73210144042967,103.3088150024414,96.38420104980467,75.48003387451172,0.9473435792908776,0.9905226064653833,0.9605559559203959
2023-02-14,25.07501220703125,145.00999450683594,133.03440856933594,22.377099990844727,58.44961166381836,59.94490432739258,51.88431167602539,53.26285552978516,115.00884246826172,69.79808044433594,100.77584838867188,58.01791000366211,86.95966339111328,22.742387771606445,46.7808837890625,87.77082824707031,42.24519729614258,44.158912658691406,36.61007690429688,125.1921615600586,82.94955444335938,75.3221206665039,82.63232421875,101.98169708251952,108.5062484741211,90.3213348388672,102.97738647460938,96.16232299804688,75.32210540771484,0.9516040098642952,0.987569334199885,0.9627206730285859
2023-02-15,25.24589729309082,147.89999389648438,133.03440856933594,22.04587745666504,59.0815658569336,59.4020881652832,52.06078720092773,53.52020263671875,115.3817367553711,70.0751724243164,101.40275573730467,58.16667938232422,87.57546997070312,23.048038482666016,47.07308578491211,88.68448638916016,42.58439636230469,44.42107391357422,37.423709869384766,125.18721771240234,83.28121185302734,75.3313980102539,82.65038299560547,101.98169708251952,108.43087005615234,90.05060577392578,102.10285186767578,95.26561737060548,75.33140563964844,0.9611452326275995,0.9789766329241878,0.9669646025587676
2023-02-16,25.28187370300293,144.7899932861328,131.3636474609375,22.075103759765625,57.61767578125,58.69126129150391,52.15099334716797,52.886714935302734,114.15510559082033,69.095458984375,100.22730255126952,57.45697021484375,85.75780487060547,23.153106689453125,46.46040344238281,87.68425750732422,42.31303787231445,44.35310363769531,36.7534294128418,121.78787231445312,82.47050476074219,75.34069061279297,82.69551086425781,101.73504638671876,108.29896545410156,89.75186157226562,101.22828674316406,93.9158935546875,75.34070587158203,0.9510991647768546,0.9692201334991597,0.9569987412794326
2023-02-17,25.263885498046875,141.75,132.62664794921875,21.110652923583984,56.94572830200195,59.4505500793457,52.53335571289063,53.035186767578125,114.6359405517578,67.93758392333984,100.21749877929688,57.278934478759766,84.64537811279297,23.114898681640625,46.639495849609375,87.71312713623047,42.5262565612793,44.92596054077149,36.78095245361328,120.12530517578124,82.14806365966797,75.40571594238281,82.70452880859375,101.93424987792967,108.5062484741211,90.00392150878906,101.78984832763672,94.646240234375,75.40569305419922,0.9415250220354777,0.9751370192818568,0.9520079531442238
2023-02-21,25.344831466674805,138.52999877929688,128.92710876464844,20.73072624206543,55.7938117980957,58.40693664550781,51.48036956787109,52.04536056518555,113.51726531982422,65.23592376708984,97.99393463134766,55.56930160522461,82.52973937988281,22.38897705078125,45.44240188598633,85.08749389648438,41.65401458740234,44.79003143310547,35.89680862426758,116.47359466552734,80.4990234375,75.25708770751953,82.70452880859375,101.47891235351562,107.82779693603516,89.02368927001953,100.09597778320312,92.8065414428711,75.25709533691406,0.939669136583528,0.9575462949805295,0.9455423208359458
