Date,UUP,FDN,IBB,IEZ,IGV,IHE,IHF,IHI,ITA,ITB,IYJ,IYT,IYW,IYZ,KBE,KCE,KIE,PBJ,PBS,SMH,VNQ,SHY,REBALANCE,UUP_NUL,FDN_NUL,IBB_NUL,IEZ_NUL,IGV_NUL,IHE_NUL,IHF_NUL,IHI_NUL,ITA_NUL,ITB_NUL,IYJ_NUL,IYT_NUL,IYW_NUL,IYZ_NUL,KBE_NUL,KCE_NUL,KIE_NUL,PBJ_NUL,PBS_NUL,SMH_NUL,VNQ_NUL,SHY_NUL,UUP_R,FDN_R,IBB_R,IEZ_R,IGV_R,IHE_R,IHF_R,IHI_R,ITA_R,ITB_R,IYJ_R,IYT_R,IYW_R,IYZ_R,KBE_R,KCE_R,KIE_R,PBJ_R,PBS_R,SMH_R,VNQ_R,SHY_R,ALL_R,I,LADDER_ALL_R,LADDER_I
2023-05-22,0.0007074791066365993,0.011148185146353518,0.00822538876137835,0.018722461754256958,0.00623259071605653,0.0006787050116818794,0.002367874142230164,0.0025276250999857197,0.00435277519644961,-0.015209104764160375,0.0013090942989761878,-0.0003516221852842838,0.005072943757637338,0.004170608243247553,0.02351915055517484,0.011557762501849478,-0.0005001141927406527,-0.007895898070769847,0.007909249630529969,-0.0008250736325876584,0.006094245935733156,-0.0003669008532515283,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015209104764160375,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.015209104764160375,0.9284451571021947,-0.015209104764160375,0.9540966728694639
2023-05-23,0.0028278407719422027,-0.012015628900450492,-0.0003047137438877412,0.0010810745824401113,-0.016009128719402854,-0.0068953768359101275,-0.009168586845525462,-0.026832332246153223,-0.018927960216067907,-0.020103885233151764,-0.014581703888688513,-0.005672613065429988,-0.014536416557459075,-0.010152254547819428,0.006524647478046486,-0.010183984554247627,-0.012756251587553336,-0.002796377530147498,0.0012573209736632673,-0.014415576657795914,-0.009395360614332882,-0.00012237844606122206,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.020103885233151764,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.020103885233151764,0.9097798022185366,-0.020103885233151764,0.9349156228567642
2023-05-24,0.0035248519855939353,0.0008687262820901154,-0.013957944405658118,0.008639362324904809,-0.004648472076193899,-0.005805041289463131,-0.00476804414871379,-0.009067298322918749,-0.010097250860740203,0.0009509108601295502,-0.012960394066742875,-0.017689764855505885,-0.005838969501892333,-0.013519865949049525,-0.017474477492234408,-0.012797860415086015,-0.01672160302873471,-0.004745491378249311,-0.012042986222610685,-0.014702596964491721,-0.02146507540588527,-0.0012233352547570409,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0009509108601295502,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0009509108601295502,0.9106449217127928,0.0009509108601295502,0.9358046442758435
2023-05-25,0.004566197460702526,-0.0004672991454141018,-0.018873600339345598,-0.024625327380293438,0.02481032260267635,-0.012879953650962728,-0.01205837099110918,-0.0087768317654493,-0.007286141745686536,0.0039365210782194016,0.0018610435784200963,0.01301094520130941,0.03523950078684912,-0.008506591554615639,-0.006597758004464271,0.0016522401438812118,-0.003092086445818709,-0.00715196575221011,-0.01686063656121861,0.085975082790827,-0.00012747125883882937,-0.0022048804632738284,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0039365210782194016,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0039365210782194016,0.9142296946418886,0.0039365210782194016,0.939488458983131
2023-05-26,-0.0003496208708309023,0.029256492068660878,0.001970926715185062,-0.004939543622534015,0.023450092824139457,-0.0030735343100734003,0.0008219110097218429,-0.0005651483116964062,0.006146824401601636,0.0012170500599735234,0.011455063494256734,0.002355579146129605,0.027769434858678554,0.022878865308049834,0.010973096605797483,0.01256193562548491,0.0007755713476975679,-0.003274668311342932,0.018503711626861596,0.049124346929379836,0.01147962798747204,-0.0002452275542408344,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0012170500599735234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0012170500599735234,0.9153423579465821,0.0012170500599735234,0.9406318634684809
2023-05-30,-0.0010493036217072982,0.008696192937484915,-0.00723894116684598,-0.0132376470365414,0.007513889477074764,-0.00930717819992366,-0.005625638189922899,-0.00697456382107875,-0.0019147735549392975,0.0016204491814066913,-0.0028567303378105313,0.001684870313697573,0.005035896814046259,0.005125800793803981,0.0011424351733726468,0.0026315890925170393,0.003873737178293757,-0.014016514161615867,-0.002140708643996403,0.004818165723639245,0.003782976059728549,0.001964305628881835,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.001964305628881835,0.001964305628881835,0.9171403700926506,0.0017923774051442631,0.9423178307671206
2023-05-31,0.00175070111209652,0.005854749436986717,0.0008718275013992471,-0.0374512409297878,0.006659917101413448,0.008337703184257528,0.01036501729694339,0.004365824534395379,-0.007308703321723065,-0.013617363707595698,-0.011562652384848549,-0.011995398594318418,-0.006648725391738997,-0.006490385675700594,-0.027959956678948572,-0.011623549496433183,-0.018780403013849867,0.0008884584581168031,-0.008962238810255818,-0.025258423952319253,0.005025096123607575,0.0009803273511330701,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0009803273511330701,0.0009803273511330701,0.9180394678822807,-0.006318518178231314,0.9363637784237471
2023-06-01,-0.011883991946187167,0.01112962475324264,0.003880217877527903,0.05110340120577872,0.00018295637496534845,0.002038068553912309,0.018310500456911516,0.01190704932297404,0.013804561619648714,0.013941957584186149,0.013561106101283693,0.009900925813186356,0.01067032815812019,0.0,0.020839267759418467,0.011127928989054015,0.009176756590927981,-0.0024410702518562477,0.011640952291161799,0.015034960179047374,0.0001251427585748921,0.0015587154793774705,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0015587154793774705,0.0015587154793774705,0.9194704302115483,0.00775033653178181,0.9436209128227018
2023-06-02,0.010612036566865157,0.00967863589052853,0.01743319756121897,0.051381282585897914,0.006462190718703242,0.018363605150026663,0.018743600846989006,0.009152048292099924,0.022875922821603334,0.03761126446211138,0.02788271968166134,0.02142670043870054,0.006430511812038242,0.002799805058832261,0.05146659853962676,0.027763834909600993,0.027279724691723795,0.018909859626494274,0.014083781611134771,-0.0024573254410119594,0.024371807644907095,-0.002818119193713886,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.002818119193713886,-0.002818119193713886,0.9168792529441168,0.017396572634198748,0.9600366825717708
2023-06-05,-0.0017501624864569854,0.002882066988961318,0.003799050861483133,-0.017866520072102543,0.0066629916436169445,0.004508082470092489,0.005870444957025045,0.001480754012377794,-0.00763227066779959,-0.0062360983434407435,-0.008843375509764329,-0.0054723585151164045,-0.0028609549272102797,-0.0004654235755763292,-0.02187589144007729,-0.007300992941567164,-0.008345901456063731,-0.0048035145559701675,-0.0031488841054406747,-0.012522316061370886,-0.006954551366060047,0.00024567679856724034,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00024567679856724034,0.00024567679856724034,0.9171045089036528,-0.0013076390643215197,0.9587813011024583
2023-06-06,0.003155711563546104,0.006684525622982163,-0.0030121744865232447,0.011235729858956933,0.002196387530175148,-0.0018747090913937559,-0.008852070386754174,-0.005913831321321172,0.009032408047323193,0.03137655883776169,0.010125390902502529,0.001572173174514413,0.0017214540577958903,-0.0069832202468445015,0.04361191142926191,0.01446435800983048,0.013517045913239434,0.0015357641791116095,0.014814095530330196,0.007068224381346022,0.009583551229083165,-0.0004913329193055871,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004913329193055871,-0.0004913329193055871,0.9166539052679848,0.0006150605692451516,0.959371009675296
2023-06-07,0.00034957277773917106,-0.02941544936774132,-0.0018903908340280884,0.03187219657339346,-0.030337655400644814,-0.0010279028399221568,-0.0025264650067449157,-0.006271364963475912,0.01711460521184338,0.0025254975587116757,0.010897143385696806,0.015503065348717593,-0.020368276715027278,0.016693405158025865,0.024109271057479287,0.01135817418243601,0.01232999983121763,-0.0006572120995910202,0.008786892967209692,-0.005711099223744576,0.018376267136509306,-0.0007376118086728223,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0007376118086728223,-0.0007376118086728223,0.9159777705229931,-0.01055294426185005,0.9492468208837578
2023-06-08,-0.00803640095798075,0.004731493107690499,0.001552361244769429,-0.004104639392973564,0.013313527175259132,0.0059452168478832945,0.007610361198326476,-0.0031834707441690258,0.008120977185173128,-0.0032913059135336598,-0.002067363270412681,0.00383270582326789,0.009947195993365021,0.0013914159062156095,-0.007847267651676426,0.00477893694004794,-0.004722655045329649,0.005041596795709369,0.0036696737868120444,0.011557057670367632,-0.006213996120392307,0.0015990715972542535,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0015990715972542535,0.0015990715972542535,0.9174424845595527,0.005773133795309637,0.9547269497854919
2023-06-09,0.0031700870709479023,0.0032454786102635858,-0.001472588124434182,-0.006182234894388294,0.009105363293143931,-0.005512238250609203,0.00039336967886960394,0.004508703117939383,-0.0031183238325676044,0.0003810163670148192,-0.001775718501244694,-0.004289982329367947,0.004635194531203313,-0.007873947471297993,-0.010018412469391058,-0.002021397492795507,0.001248644428269552,0.0023991810404133673,-0.0029360123422145223,0.004583657041651534,-0.005771893089237645,-0.0018420446235459798,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0018420446235459798,-0.0018420446235459798,0.9157525145634571,0.0013965749538286665,0.9560602975313076
2023-06-12,0.0003511684616768207,0.01579451690178324,0.007994362325557391,-0.024883478251025548,0.02373888371422561,0.003542824121825383,0.004128795654108286,0.006545670524387148,0.006603526376954605,0.01434735360334538,0.008498884757226044,0.007884394260011307,0.02114562183793267,0.01820727531095634,-0.007723112587138425,-0.007982793047105252,-0.002993361652565807,-0.00043510105653910003,0.00794690761856498,0.02955602798065149,0.00024177602040031942,0.0008612272372954255,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02114562183793267,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.02114562183793267,0.9351166709335519,0.02114562183793267,0.976276787037166
2023-06-13,-0.003159034485797796,0.009054558222609366,0.011396097513169723,0.02232854153551944,0.006654790446084968,0.007516197164627814,0.006500696828921182,0.007246423446896966,-0.0007768893390942555,0.006634256802233951,0.007937108500178258,0.009148144049943907,0.006965370032396168,0.00641905496960149,0.020934116165645333,0.015493490304879787,0.007755626042809327,0.006312520325757021,0.006384644548735441,0.01382459997350316,0.006408688507637761,-0.0018437559665643866,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.006965370032396168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.006965370032396168,0.9416301045700665,0.006965370032396168,0.9830769161129187
2023-06-14,-0.004929535237757521,0.002537308443599784,-0.007993830298896887,-0.00884041604200414,0.006111361364418588,-0.0026560881532188274,-0.04326517718115486,0.01180599709269381,-0.0108845728536352,-0.0149217138864981,-0.003888621319171892,0.012496301997859005,0.009347508487375311,0.00136678349804642,-0.023659280843438824,0.004967587761028014,-0.014150673304604733,0.002163137943380189,-0.0059255280626844264,0.015201909126557611,0.003724833239580283,-0.0006157539783150368,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.009347508487375311,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.009347508487375311,0.9504319999645032,0.009347508487375311,0.9922662359300269
2023-06-15,-0.0056616853701046965,0.015740759578751984,0.011588444178110224,0.01678906830854543,0.02035448399878037,0.011446541097719143,0.018828755996961766,0.015496846449563284,0.010829702953165876,0.020070513722047822,0.015127921491864482,0.018994227985598355,0.012872837565022888,0.011373987518495943,0.017232059190244176,0.014593481620913673,0.013094866737957567,-0.0008634213179465888,0.0051039280916092,-0.007197983744065328,0.005266768741534644,0.0020945725592336206,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012872837565022888,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.012872837565022888,0.9626667567166461,0.012872837565022888,1.005039518006411
2023-06-16,0.0017792847661646238,-0.01118198908396173,-0.003869131270789361,-0.007223839939458299,-0.006038882182295202,0.002689233119075096,-0.009859021721373762,0.005026789784657648,0.0012096356563495725,-0.0009898280665795456,-0.0021152019528607457,-0.0045984684062460035,-0.008137577470191615,-0.003598729753710006,-0.011117179875372862,-0.009163848151931497,0.0034799075339690955,-0.0015120395813704723,-0.005496978598179103,-0.007120615690067722,-0.0007143930427080392,-0.0013524199056589303,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.008137577470191615,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.008137577470191615,0.9548329814058863,-0.008137577470191615,0.9968609310680296
2023-06-20,0.0028419800624446268,-0.001659420203551143,-0.00700685666635914,-0.012993794859982088,-0.009358195228272748,0.0015645610996801729,0.003869989203395763,-0.003036682667382995,-0.00552303438117463,0.010033438131271888,-0.006648084219663897,-0.012704175973306309,-0.004885666788237764,-0.01760721548327493,-0.010496618825380777,-0.004822984099860594,-0.007434125035780226,-0.009657826394194546,-0.012805244278949801,-0.003520750139028528,-0.011797133428380291,0.00036918637957872313,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.004885666788237764,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.004885666788237764,0.9501679856203176,-0.004885666788237764,0.9919906007246188
2023-06-21,-0.004605017230126407,-0.019945859667988897,-0.004294985200777979,0.013691471089012364,-0.018486158139407016,-0.0018968377624049015,0.006987426622045545,-0.0050170891063601175,0.009198359856164018,0.005886646089303671,0.002230783886068677,0.0005431732155887214,-0.016489171778358958,-0.01700376149742644,-0.011726190262750458,-0.008865270931892266,0.0030060243829808098,0.0008786156169033887,-0.00795110858289394,-0.022899806135097345,-0.0060290476726733155,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.016489171778358958,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.016489171778358958,0.9345005024871268,-0.016489171778358958,0.975633497306753
2023-06-22,0.003558720472672805,0.012185945217304095,0.00023116113525745163,-0.015065052715935168,0.005478487031125745,0.00508629951156081,0.006699501991045409,0.00558262318350411,-0.01539129312826959,-0.002194585315558051,-0.005419576619235533,0.0005844635459597569,0.010266670113901588,-0.002805040947959525,-0.02676592040547665,-0.01514594735385022,-0.001998010187978072,0.004388880171816156,-0.00030760249217887115,0.00495530622491569,-0.01431521158092397,-0.0011075512085865213,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.010266670113901588,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.010266670113901588,0.9440947108674373,0.010266670113901588,0.9856500045756735
2023-06-23,0.005319151336251382,-0.009681007598998148,-0.01039683567840155,-0.011603343418159717,-0.008305530822446894,-0.006172737309361298,-0.0032482023574567087,-0.004656143993516881,-0.007510202371390329,0.004765361615798991,-0.0066166184657106,-0.009180812939307392,-0.009043529680126672,-0.014064749065497373,-0.013042110299396614,-0.010777494751281869,-0.010510455887613568,-0.00524371048401262,-0.010281355869766529,-0.016990987481265818,-0.013784615434296765,0.0008623058294623398,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.009043529680126672,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.009043529680126672,0.9355567623288571,-0.009043529680126672,0.9767362495050764
2023-06-26,-0.0010582613768709281,-0.011843585461600359,-0.011128330278494025,0.02454661141669323,-0.008523731141063529,-0.012590314492896937,0.0016293937794438218,-0.004497962279546575,-0.0015837879599429616,0.0004865543913052939,0.0039181018612406415,0.014614881595430118,-0.011101751726258158,0.011887792240114603,0.010054381823840552,0.0015914103816847547,0.005311000079559314,-0.0013177098165793044,-0.002164837517304341,-0.004609231694733484,0.02308765468582319,0.000738883398045731,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.011101751726258158,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.011101751726258158,0.9251704434276602,-0.011101751726258158,0.9658927661610345
2023-06-27,-0.002471692763953981,0.01712218217033401,-0.01211929665649536,0.013020660643814796,0.019350585019679567,0.0032870134573135257,0.0036503356086587946,-0.002168963381154021,0.01242612150150646,0.031724786170082675,0.012586663200390369,0.02121208896422,0.019313060364520185,0.022556511433415194,0.015358405481034287,0.015766293906292805,0.01433948523114914,-0.001099740020227169,0.021654264969454218,0.03173301545859464,0.012319943878689399,-0.0014767758592767466,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.019313060364520185,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.019313060364520185,0.9430383160490485,0.019313060364520185,0.9845471114595559
2023-06-28,0.004601681900884502,0.013404787734060841,0.005735634207922002,-0.001028320310248354,0.005142611167658462,-0.007286626531508689,-0.004783460034813225,0.0019924394232682108,-0.0011316560832559386,-0.0024740491884068794,0.0,0.008658200040217778,0.0028935071708622306,0.0027572541385754157,-0.003641477123128123,0.004211303056548044,-0.0076884279312615655,-0.007926006240662531,0.009981727903110249,-0.009042250324765688,0.0014461266687217922,0.0011093453418127286,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0028935071708622306,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0028935071708622306,0.9457670041789343,0.0028935071708622306,0.9873959055866158
2023-06-29,0.004228347029785251,-0.007813394033037824,-0.0023762488317800035,0.018013527631516535,-0.0001462086784832506,0.010014250338052033,0.007348780745764394,0.007230675495192296,0.014030453707379875,0.0005905073426371032,0.012815541081633519,0.0001612310614551582,-0.0011167574558363924,0.005957864785216094,0.01771158601646139,0.014138587162792593,0.01499621624852665,0.0019975266826122162,0.0003600560254715113,-0.001465371421693673,0.01117020977476968,-0.002461500481319101,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011167574558363924,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0011167574558363924,0.9447108118255335,-0.0011167574558363924,0.9862932238471896
2023-06-30,-0.004210543391143462,0.010665351120083377,0.008019097152575538,0.017189002933736486,0.011432714374548514,0.009013599501825453,0.008714931724336461,0.013280748709270762,0.002664164559149196,0.008498577660034146,0.008847853542564232,0.006608093195687337,0.01434826751218865,0.0068339174902321,-0.005524909920545107,0.002835374905290511,0.006648733094657411,0.0066444303922785775,0.004000648244463445,0.015541600836103786,0.005535456778849035,0.0003702165133840918,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01434826751218865,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01434826751218865,0.9582657752752631,0.01434826751218865,1.0004448228684082
2023-07-03,0.0010571428016323825,0.005214987521196202,-0.0011815404074135838,0.007952422299575934,-0.005232567949330247,-0.008542278480581755,-0.005277595515739364,-0.013815109090794975,0.0021428217031720376,-0.005383851449370813,0.0022632328636169596,0.008486101465159823,-0.0013778449656788316,0.0040723408960399166,0.019166469005929443,0.00954300474842662,0.0004892388015886873,0.007260587879424962,0.004435720311582347,0.008867051746816124,0.00981320313231504,-0.00116234683015759,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0013778449656788316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0013778449656788316,0.9569454336010178,-0.0013778449656788316,0.9990663650057795
2023-07-05,0.004575915476083381,0.0025634654439270488,0.0017348952590392486,-0.000493309318114088,-0.00020342834970832335,-0.0002252016634034515,-0.005737871953059193,-0.002155191332068207,-0.0016250093243938002,-0.011061528617049898,-0.005080829624697802,-0.005040996408054221,-0.0031272786103182515,-0.0013520894110751192,-0.012264760441646039,-0.013770460324199041,-0.006112399005299585,-0.004368578188363559,-0.0028846211976734093,-0.018880201536579877,0.0022518914937288415,-0.00024767689824889416,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0031272786103182515,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0031272786103182515,0.9539527986152756,-0.0031272786103182515,0.9959420061322085
