Date,UUP,FDN,IBB,IEZ,IGV,IHE,IHF,IHI,ITA,ITB,IYJ,IYT,IYW,IYZ,KBE,KCE,KIE,PBJ,PBS,SMH,VNQ,SHY
2024-07-22,27.556406021118164,200.72999572753906,145.97242736816406,23.018924713134766,85.62000274658203,67.74117279052734,53.63016128540039,56.73054885864258,135.07789611816406,115.7576675415039,123.96702575683594,66.19608306884766,150.8525848388672,21.842615127563477,52.21229553222656,117.63966369628906,51.2965202331543,44.910396575927734,46.8933219909668,256.582763671875,88.10833740234375,79.7830581665039
2024-07-23,27.604248046875,201.32000732421875,145.0840606689453,22.98917007446289,85.80000305175781,67.74117279052734,53.63016128540039,56.710609436035156,138.76148986816406,116.13690948486328,123.86751556396484,64.90299224853516,150.5629119873047,21.832704544067383,52.89397430419922,118.165283203125,51.77259063720703,44.78120422363281,46.954261779785156,253.7353973388672,88.03958892822266,79.822021484375
2024-07-24,27.59467887878418,194.55999755859375,145.3834991455078,22.404027938842773,82.88999938964844,68.0387191772461,54.157405853271484,56.860137939453125,135.3367462158203,112.79361724853516,120.99172973632812,64.11719512939453,144.11007690429688,21.5948543548584,51.98507308959961,115.90412902832031,51.30643844604492,44.54268264770508,45.32216262817383,239.91664123535156,86.74315643310547,79.86097717285156
2024-07-25,27.59467887878418,193.9199981689453,146.760986328125,22.969335556030273,83.72000122070312,68.06847381591797,54.754295349121094,55.02593994140625,138.90086364746094,114.90937042236328,121.93706512451172,64.74383544921875,142.79153442382812,21.703866958618164,53.16071701049805,118.59172821044922,51.484962463378906,44.86070251464844,45.04591751098633,235.51614379882812,86.45833587646484,79.8707046508789
2024-07-26,27.575542449951172,195.86000061035156,147.98873901367188,23.38587760925293,84.7699966430664,68.58422088623047,55.90827560424805,54.21849060058594,140.2747344970703,118.86143493652344,124.16603088378906,64.86320495605469,144.3797607421875,22.338138580322266,54.04985046386719,119.7917251586914,52.81399154663086,45.307918548583984,45.37831115722656,239.2495880126953,87.97084045410156,79.97781372070312
2024-07-29,27.652088165283203,196.3800048828125,147.63937377929688,23.157772064208984,84.2699966430664,68.23709106445312,55.8983268737793,54.56739044189453,140.11544799804688,119.80953979492188,124.34515380859375,64.58470153808594,143.98020935058594,22.536344528198242,53.06191635131836,118.83966064453125,52.714813232421875,45.3178596496582,45.300682067871094,237.54714965820312,88.42262268066406,79.98756408691406
2024-07-30,27.67122459411621,196.0,147.60943603515625,23.19744110107422,83.45999908447266,67.9891357421875,56.8433952331543,54.57735824584961,141.00149536132812,120.8674087524414,125.00190734863281,65.121826171875,141.23326110839844,22.516523361206055,53.48672866821289,119.58346557617188,53.88514709472656,45.76507568359375,44.46914291381836,228.45742797851562,89.1101303100586,80.01677703857422
2024-07-31,27.51813316345215,198.67999267578125,147.6992645263672,23.604066848754883,84.62000274658203,67.71141815185547,56.0972900390625,54.72688674926758,142.5446014404297,120.34844970703125,126.57412719726562,65.62911224365234,146.16778564453125,22.853479385375977,53.29902648925781,120.0099105834961,53.7958869934082,46.09303283691406,46.008331298828125,245.90013122558594,88.79584503173828,80.18231964111328
2024-08-01,27.613815307617188,196.22999572753906,146.8308563232422,22.65196990966797,82.9800033569336,68.53462982177734,55.95801544189453,55.44461441040039,140.85215759277344,117.72372436523438,124.40485382080078,64.18682098388672,141.61285400390625,22.546255111694336,51.076175689697266,117.00495910644531,53.37932205200195,45.86445617675781,44.69524002075195,229.99063110351562,89.6895980834961,80.32106018066406
2024-08-02,27.33633804321289,188.61000061035156,143.90621948242188,21.481685638427734,80.20999908447266,68.0783920288086,56.137081146240234,55.58417510986328,136.58120727539062,115.64788818359375,121.65843963623047,62.296932220458984,138.0268096923828,22.169660568237305,49.32752990722656,113.23635864257812,52.63546371459961,45.63587951660156,43.447486877441406,217.4661407470703,89.64048767089844,80.7704849243164
2024-08-05,27.183246612548828,183.67999267578125,139.8436737060547,20.678354263305664,77.94000244140625,66.41213989257812,54.734397888183594,54.208526611328125,134.45069885253906,112.38443756103516,118.8523178100586,61.02373504638672,133.17222595214844,21.54530143737793,47.92466354370117,109.31900024414062,51.19733428955078,44.82094955444336,42.1926383972168,212.3687286376953,87.07709503173828,80.75093841552734
2024-08-06,27.269359588623047,185.8699951171875,140.47251892089844,20.69818878173828,79.11000061035156,66.47164154052734,54.74434280395508,55.00600051879883,135.21728515625,112.63394165039062,120.0265121459961,62.66496276855469,134.44081115722656,21.723690032958984,48.1815299987793,110.92561340332031,51.34611129760742,44.95014953613281,42.97052001953125,216.50042724609375,88.79584503173828,80.65325164794922
2024-08-07,27.32676887512207,184.02999877929688,137.93716430664062,20.55933952331543,78.94999694824219,65.886474609375,54.177303314208984,54.48764419555664,135.90420532226562,109.39044952392578,119.34986114501953,62.137779235839844,133.01239013671875,21.63449478149414,47.93454360961914,110.20164489746094,51.47504806518555,44.97996139526367,42.65631103515625,210.536865234375,88.18690490722656,80.60438537597656
2024-08-08,27.365041732788086,189.1300048828125,141.91986083984375,21.05522346496582,81.55999755859375,67.77093505859375,54.8935661315918,55.71376037597656,138.9108123779297,111.2866439819336,121.74799346923828,63.85857391357422,137.76710510253906,22.120105743408203,48.88296127319336,112.79998779296875,51.96103286743164,45.327796936035156,44.015865325927734,223.9175567626953,89.05119323730469,80.56531524658203
2024-08-09,27.33633804321289,190.61000061035156,141.90988159179688,20.965965270996094,82.47000122070312,68.29659271240234,54.94330596923828,55.64398193359375,139.59774780273438,111.75569915771484,121.85745239257812,63.30155563354492,138.72604370117188,22.070554733276367,48.7841682434082,113.78181457519531,52.19906997680664,45.4669303894043,44.44916534423828,223.85781860351562,89.46369934082031,80.5848617553711
2024-08-12,27.33633804321289,189.52000427246094,141.30099487304688,21.09489631652832,81.94000244140625,67.93953704833984,54.76424026489258,55.384803771972656,139.52804565429688,110.93734741210938,121.17084503173828,63.03299331665039,139.50518798828125,21.88225746154785,48.290199279785156,112.54214477539062,51.931278228759766,45.11909484863281,44.53168869018555,225.95851135253906,88.80565643310547,80.63369750976562
2024-08-13,27.192813873291016,194.02000427246094,143.287353515625,20.906457901000977,83.41000366210938,68.9115219116211,55.51034927368164,55.8333854675293,140.36434936523438,112.85350036621094,122.62366485595703,63.76905822753906,143.42083740234375,22.149839401245117,48.88296127319336,114.23800659179688,52.17923355102539,45.40729904174805,45.554447174072266,235.1477813720703,89.58155822753906,80.7607192993164
2024-08-14,27.221519470214844,194.02999877929688,142.52874755859375,20.85687255859375,83.87999725341797,68.93135833740234,55.679466247558594,55.94303894042969,140.7526092529297,112.3644790649414,123.180908203125,64.02767944335938,143.9202880859375,22.110197067260742,48.82368087768555,115.66609954833984,52.84374237060547,45.65575408935547,45.712303161621094,235.34689331054688,89.81727600097656,80.75093841552734
2024-08-15,27.31719970703125,198.7100067138672,144.68479919433594,21.303165435791016,85.41999816894531,69.6653060913086,56.16692352294922,56.74051284790039,142.7138671875,113.86146545410156,125.06160736083984,65.121826171875,147.5462646484375,22.625539779663086,49.90052795410156,116.96527862548828,53.230552673339844,45.914146423339844,46.54334259033203,245.28285217285156,89.74851989746094,80.55553436279297
2024-08-16,27.183246612548828,198.94000244140625,144.58499145507812,21.253578186035156,85.5199966430664,69.5066146850586,56.31614685058594,57.06947326660156,143.24151611328125,113.88143920898438,124.96210479736328,65.14171600341797,147.81594848632812,22.724645614624023,50.6414794921875,117.48098754882812,53.71653747558594,46.04334259033203,46.50727462768555,245.62136840820312,89.69941711425781,80.64346313476562
2024-08-19,27.039724349975586,201.4600067138672,147.52957153320312,21.412261962890625,86.5,69.9826889038086,56.435523986816406,57.43830871582031,143.84881591796875,115.86744689941406,125.55915069580078,65.95735931396484,149.83372497558594,22.97240447998047,51.10580825805664,118.11569213867188,53.95457458496094,46.281856536865234,47.756126403808594,250.23092651367188,90.44584655761719,80.62393188476562
2024-08-20,26.944042205810547,201.55999755859375,147.1103515625,20.688270568847656,86.69000244140625,70.46868133544922,56.435523986816406,56.98972702026367,142.7039031982422,115.07903289794922,125.31037902832031,65.46996307373047,149.36424255371094,22.97240447998047,50.27594757080078,116.96527862548828,53.56776809692383,45.98371505737305,47.522640228271484,246.96539306640625,90.33781433105469,80.74117279052734
2024-08-21,26.857927322387695,203.1699981689453,147.87893676757812,20.76761245727539,87.22000122070312,70.69679260253906,56.624534606933594,57.45824432373047,143.25146484375,118.45226287841797,126.1263427734375,65.81809997558594,150.22329711914062,23.012046813964844,50.453773498535156,117.54048156738281,53.81571960449219,46.371299743652344,48.0181884765625,249.52406311035156,90.81906127929688,80.82910919189453
