Date,UUP,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,XRT,SHY
2024-04-26,26.72963523864746,43.25823974609375,45.198116302490234,39.78628921508789,119.59104919433594,98.782958984375,72.09571075439453,31.443222045898438,135.8796844482422,86.66992950439453,71.62830352783203,75.63865661621094
2024-04-29,26.646366119384766,43.62065505981445,45.504974365234375,39.72780990600586,120.3905258178711,99.20808410644531,72.32461547851562,31.870756149291992,136.3359375,88.68505096435547,71.60873413085938,75.6759033203125
2024-04-30,26.81290626525879,42.82816696166992,44.15006637573242,39.33794021606445,118.47956848144531,97.02311706542969,72.00987243652344,31.704492568969727,136.2388916015625,86.52705383300781,70.22938537597656,75.58277893066406
2024-05-01,26.7851505279541,43.050445556640625,43.446651458740234,39.33794021606445,118.18708038330078,96.02950286865234,71.55205535888672,32.070274353027344,136.4816131591797,85.98509979248047,69.73047637939453,75.73416137695312
2024-05-02,26.581600189208984,42.82816696166992,43.69686508178711,39.43540573120117,118.86954498291016,97.41364288330078,72.15294647216797,32.24129867553711,136.38450622558594,87.06902313232422,70.91416931152344,75.84628295898438
2024-05-03,26.50758171081543,43.2630729675293,43.70158004760742,39.52312469482422,119.69828796386719,100.1275405883789,72.37229919433594,32.49781799316406,136.7242889404297,87.65532684326172,71.8239517211914,75.9677734375
2024-05-06,26.535341262817383,43.52400588989258,44.04621505737305,40.02995300292969,120.90727233886719,101.30404663085938,72.41045379638672,32.664085388183594,137.27767944335938,88.5914535522461,72.6652603149414,75.95841979980469
2024-05-07,26.609357833862305,44.04105758666992,44.00371551513672,40.166412353515625,121.2387466430664,100.97283935546875,73.20207977294922,33.03462219238281,138.41357421875,87.95587158203125,72.5478744506836,75.9677734375
2024-05-08,26.646366119384766,43.838104248046875,43.95178985595703,40.31261444091797,121.2387466430664,101.25956726074219,72.98271942138672,33.38139724731445,137.9378662109375,87.62576293945312,71.86308288574219,75.94905853271484
2024-05-09,26.55384635925293,44.326168060302734,44.541900634765625,40.61476135253906,122.4477310180664,101.22990417480469,73.6122055053711,33.88969802856445,139.12229919433594,88.22193145751953,73.13481903076172,76.01448822021484
2024-05-10,26.590852737426758,44.37931823730469,44.296424865722656,40.77071762084961,122.53548431396484,101.6055908203125,74.03186798095703,33.8564453125,139.40382385253906,87.74893188476562,72.7630844116211,75.94905853271484
2024-05-13,26.581600189208984,44.350318908691406,44.17839431762695,40.60501480102539,122.01874542236328,102.0851058959961,73.8220443725586,33.8564453125,139.26791381835938,87.63560485839844,74.64134979248047,75.9677734375
2024-05-14,26.52608871459961,44.39381408691406,44.23504638671875,40.809696197509766,121.98949432373047,102.98973846435547,73.6789779663086,33.94670104980469,139.86012268066406,88.03469848632812,76.7641830444336,76.04252624511719
2024-05-15,26.359548568725586,44.471134185791016,44.33418655395508,41.11185073852539,122.78897857666016,105.30817413330078,73.72665405273438,34.45500564575195,141.937744140625,88.16771697998047,75.79569244384766,76.18267822265625
2024-05-16,26.424314498901367,44.152198791503906,44.21144104003906,41.11185073852539,122.05774688720703,104.9423599243164,74.77581787109375,34.33624267578125,141.77268981933594,87.59619140625,74.86634826660156,76.12660217285156
2024-05-17,26.424314498901367,44.529117584228516,44.82988739013672,41.413997650146484,122.1942367553711,104.71002960205078,74.59459686279297,34.36473846435547,142.04452514648438,88.04454803466797,74.2793960571289,76.07988739013672
2024-05-20,26.461322784423828,44.59193801879883,44.53717803955078,40.848690032958984,122.42823028564453,105.94091796875,74.07955932617188,34.3077392578125,141.74359130859375,87.38927459716797,73.97613525390625,76.06121063232422
2024-05-21,26.461322784423828,44.59193801879883,44.32002258300781,41.11185073852539,122.02849578857422,106.11393737792969,74.5182876586914,34.61651611328125,141.98629760742188,87.95094299316406,73.66309356689453,76.09858703613281
2024-05-22,26.544593811035156,44.15703582763672,43.470252990722656,40.877925872802734,122.17474365234375,106.35121154785156,74.22261810302734,34.207977294921875,142.2387237548828,87.03453063964844,72.77285766601562,76.04252624511719
2024-05-23,26.60010528564453,43.765621185302734,43.073699951171875,40.31261444091797,120.73177337646484,105.48613739013672,73.34515380859375,33.62842559814453,140.68536376953125,85.62541961669922,72.1859130859375,76.00513458251953
2024-05-24,26.516834259033203,44.147369384765625,43.135074615478516,40.5562858581543,121.34600830078125,106.37593841552734,73.53590393066406,33.965702056884766,140.20962524414062,86.48762512207031,73.32069396972656,76.03318786621094
2024-05-28,26.479827880859375,43.978248596191406,43.57883834838867,40.10792541503906,119.86405181884766,106.8257827758789,72.9636459350586,33.93245315551758,138.5106658935547,86.27579498291016,73.46743774414062,75.9677734375
2024-05-29,26.62786293029785,43.35005187988281,42.809322357177734,39.78628921508789,118.16757202148438,106.14854431152344,72.43905639648438,33.49541473388672,137.43301391601562,85.70918273925781,73.28157043457031,75.93972778320312
2024-05-30,26.544593811035156,43.70280456542969,42.93206787109375,40.00071716308594,118.97681427001953,103.7262954711914,72.62982940673828,33.94670104980469,137.50099182128906,86.2166519165039,74.1717758178711,76.02381896972656
2024-05-31,26.52608871459961,44.22951889038086,43.99899673461914,40.58552551269531,120.4197769165039,103.88944244384766,73.76480865478516,34.54526138305664,139.51063537597656,86.69950103759766,75.8348159790039,76.12660217285156
2024-06-03,26.387304306030273,43.96857833862305,42.84709548950195,40.33211135864258,118.94755554199219,104.15142059326172,73.73619842529297,34.150970458984375,140.4911651611328,86.66008758544922,76.85221862792969,76.21285247802734
2024-06-04,26.396556854248047,43.48052215576172,42.43637466430664,40.14691925048828,118.65505981445312,104.36893463134766,74.37522888183594,34.13671875,140.89892578125,86.748779296875,75.25765991210938,76.28785705566406
2024-06-05,26.433565139770508,43.780120849609375,42.4316520690918,40.263885498046875,119.85428619384766,106.68736267089844,74.21308135986328,33.941951751708984,141.5396728515625,87.2562484741211,75.9032974243164,76.36286163330078
2024-06-06,26.396556854248047,43.82844161987305,42.65353775024414,40.244388580322266,119.1425552368164,106.3314437866211,74.44197845458984,33.590415954589844,142.0056915283203,87.89181518554688,76.35330200195312,76.37220764160156
2024-06-07,26.618610382080078,43.38870620727539,42.48358154296875,40.42957305908203,119.26930236816406,106.57862091064453,74.07001495361328,33.224639892578125,142.16102600097656,87.53214263916016,74.39677429199219,76.17534637451172
2024-06-10,26.68337631225586,43.34521484375,42.804603576660156,40.27362823486328,119.63978576660156,106.85049438476562,74.01280212402344,33.65217971801758,142.685302734375,87.81298065185547,74.08374786376953,76.18473052978516
2024-06-11,26.720382690429688,43.33072280883789,42.719627380371094,39.815528869628906,118.95730590820312,108.83772277832031,73.97464752197266,33.447914123535156,142.0930938720703,87.58141326904297,74.43590545654297,76.26910400390625
2024-06-12,26.60010528564453,43.412872314453125,42.26169204711914,39.776546478271484,120.0882797241211,111.24512481689453,73.1639404296875,33.229393005371094,141.7921142578125,88.49290466308594,74.90547943115234,76.37220764160156
2024-06-13,26.701879501342773,43.39836883544922,41.87458801269531,39.74729919433594,119.31803894042969,112.12506103515625,73.25931549072266,33.30539321899414,141.6756134033203,88.56188201904297,74.20113372802734,76.49407958984375
2024-06-14,26.82215690612793,42.9973030090332,41.56300354003906,39.62059783935547,118.11882019042969,112.54522705078125,73.3928451538086,33.224639892578125,141.62709045410156,87.86225128173828,73.16416931152344,76.50346374511719
2024-06-17,26.75739288330078,43.31622314453125,41.67158126831055,39.97147750854492,119.42528533935547,114.25069427490234,74.08910369873047,32.858848571777344,141.4814453125,89.40438842773438,74.38700103759766,76.428466796875
2024-06-18,26.74814224243164,43.26790237426758,41.84626007080078,40.224891662597656,120.06877899169922,114.39405059814453,74.18447875976562,32.87309646606445,141.66590881347656,89.10385131835938,74.44570922851562,76.53157043457031
2024-06-20,26.859169006347656,43.3113899230957,42.61576843261719,40.43932342529297,120.14678192138672,113.10877990722656,74.0223388671875,33.15813064575195,142.1319122314453,89.21717071533203,74.13264465332031,76.50346374511719
2024-06-21,26.923933029174805,43.31622314453125,42.37028121948242,40.28337478637695,119.89328002929688,112.91104125976562,74.07955932617188,32.963356018066406,142.52993774414062,89.97100067138672,74.11309051513672,76.53157043457031
2024-06-24,26.831409454345703,43.59540557861328,43.43864059448242,40.697296142578125,120.40299987792969,110.14286041259766,74.8694839477539,33.39674377441406,143.36134338378906,89.58685302734375,74.74620056152344,76.54095458984375
2024-06-25,26.859169006347656,43.04190444946289,43.53857421875,40.39394760131836,119.37574768066406,112.16329193115234,74.38899993896484,33.080684661865234,142.91299438476562,89.22640991210938,74.16616821289062,76.55033874511719
2024-06-26,26.988698959350586,43.01276779174805,43.11027908325195,40.13953399658203,119.05290222167969,112.03453063964844,74.23524475097656,32.94181442260742,142.4061737060547,90.52005004882812,73.9203872680664,76.47532653808594
2024-06-27,26.951688766479492,42.891387939453125,43.2102165222168,40.09060287475586,119.1800765991211,112.0890121459961,73.91812133789062,32.99927520751953,142.17225646972656,91.07305908203125,73.6254653930664,76.53157043457031
