Date,BIL,TIP,IEI,SHY
2022-12-28,79.21600341796875,97.45061492919922,104.67276763916016,72.72193145751953
2022-12-29,79.25066375732422,97.85391998291016,104.86405181884766,72.7756576538086
2022-12-30,79.24197387695312,97.56061553955078,104.62726593017578,72.68611145019531
2023-01-03,79.25066375732422,97.90892028808594,104.93689727783203,72.7488021850586
2023-01-04,79.24197387695312,97.97309112548828,105.3467025756836,72.82044219970703
2023-01-05,79.26795959472656,98.00056457519531,105.17367553710938,72.72193145751953
2023-01-06,79.25929260253906,98.89881896972656,106.0843505859375,72.9995346069336
2023-01-09,79.27662658691406,99.12794494628906,106.27557373046875,73.0711441040039
2023-01-10,79.26795959472656,98.72465515136719,106.04791259765625,73.00849151611328
2023-01-11,79.26795959472656,99.14629364013672,106.36666870117188,73.0711441040039
2023-01-12,79.32861328125,99.92539978027344,107.0041275024414,73.23234558105469
2023-01-13,79.33729553222656,99.14629364013672,106.66717529296875,73.10698699951172
2023-01-17,79.33729553222656,98.8621597290039,106.612548828125,73.15179443359375
2023-01-18,79.34593200683594,99.5404281616211,107.44127655029297,73.31295013427734
2023-01-19,79.38059997558594,100.154541015625,107.27735137939453,73.29505920410156
2023-01-20,79.38925170898438,99.58623504638672,106.8857421875,73.23234558105469
2023-01-23,79.38925170898438,99.4946060180664,106.62164306640625,73.16072845458984
2023-01-24,79.39791870117188,100.06287384033203,106.8857421875,73.18760681152344
2023-01-25,79.40657043457031,100.2645263671875,106.99501037597656,73.23234558105469
2023-01-26,79.44989776611328,100.25535583496094,106.76736450195312,73.18760681152344
2023-01-27,79.45858001708984,100.0353775024414,106.67628479003906,73.18760681152344
2023-01-30,79.45858001708984,99.54959869384766,106.42129516601562,73.11593627929688
2023-01-31,79.46723175048828,99.58623504638672,106.82199096679688,73.25029754638672
2023-02-01,79.47245788574219,100.25535583496094,107.3792953491211,73.377685546875
2023-02-02,79.50724792480469,100.11785125732422,107.36101531982422,73.38666534423828
2023-02-03,79.52460479736328,99.18295288085938,106.54927825927734,73.11747741699219
2023-02-06,79.53331756591797,98.78883361816406,105.80134582519531,72.91114044189453
2023-02-07,79.54200744628906,99.04545593261719,105.76488494873047,72.94702911376953
2023-02-08,79.54200744628906,99.55876922607422,105.94733428955078,72.97393035888672
2023-02-09,79.56809997558594,99.05464172363281,105.65544128417969,72.92011260986328
2023-02-10,79.57676696777344,98.6971664428711,105.39092254638672,72.88423919677734
2023-02-13,79.59416961669922,98.8621597290039,105.47303009033203,72.90216827392578
2023-02-14,79.59416961669922,98.53218841552734,105.0261001586914,72.7496566772461
2023-02-15,79.6115493774414,98.53218841552734,104.95313262939453,72.75863647460938
2023-02-16,79.655029296875,98.29386138916016,104.82546997070312,72.76759338378906
2023-02-17,79.66374969482422,98.486328125,105.0261001586914,72.83039093017578
2023-02-21,79.66374969482422,98.04639434814453,104.36942291259766,72.68685913085938
2023-02-22,79.68982696533203,97.99140167236328,104.46971893310547,72.72274017333984
2023-02-23,79.71589660644531,98.31221771240234,104.6703872680664,72.76759338378906
2023-02-24,79.724609375,97.67060089111328,104.1869888305664,72.6150894165039
2023-02-27,79.73332214355469,97.87226104736328,104.38764190673828,72.67792510986328
2023-02-28,79.74199676513672,98.2388687133789,104.4332275390625,72.6599349975586
2023-03-01,79.74635314941406,97.87226104736328,103.95999145507812,72.52688598632812
2023-03-02,79.77250671386719,97.94556427001953,103.76813507080078,72.55387878417969
2023-03-03,79.78995513916016,98.9996337890625,104.11531829833984,72.59880828857422
2023-03-06,79.79863739013672,98.46802520751953,104.04222869873047,72.56285858154297
2023-03-07,79.79863739013672,97.84476470947266,103.82295989990234,72.4100570678711
2023-03-08,79.81610870361328,97.37726593017578,103.74073791503906,72.37409210205078
2023-03-09,79.83352661132812,97.63391876220703,104.36199188232422,72.60782623291016
2023-03-10,79.85099029541016,99.07295989990234,105.57710266113281,73.00333404541016
2023-03-13,79.8684310913086,99.82453918457031,106.84700012207031,73.73151397705078
2023-03-14,79.87713623046875,99.27460479736328,106.16180419921875,73.45281982421875
2023-03-15,79.92071533203125,100.48448944091797,107.38603973388672,73.88430786132812
2023-03-16,79.95561981201172,99.34793090820312,106.64603424072266,73.58766174316406
2023-03-17,79.97306060791016,99.55876922607422,107.55965423583984,73.95620727539062
2023-03-20,79.98176574707031,99.6504135131836,107.25813293457031,73.86634826660156
2023-03-21,79.98176574707031,99.43960571289062,106.55464935302734,73.58766174316406
2023-03-22,79.99921417236328,100.80529022216797,107.56874084472656,73.92928314208984
2023-03-23,80.03408813476562,100.98863220214844,108.1808853149414,74.14501190185547
2023-03-24,80.05154418945312,100.73198699951172,108.1534652709961,74.18095397949219
2023-03-27,80.04278564453125,99.9437026977539,107.26727294921875,73.86634826660156
2023-03-28,80.06026458740234,100.25535583496094,107.06629943847656,73.78544616699219
2023-03-29,80.06026458740234,100.44783020019531,106.96578216552734,73.75847625732422
2023-03-30,80.07770538330078,100.54865264892578,107.02973175048828,73.7674560546875
2023-03-31,80.06026458740234,101.05278015136719,107.4865493774414,73.85735321044922
2023-04-03,80.07951354980469,101.23356628417969,107.810546875,73.94743347167969
2023-04-04,80.08827209472656,101.5271987915039,108.37794494628906,74.11860656738281
2023-04-05,80.13202667236328,101.76580047607422,108.58843994140625,74.21771240234375
2023-04-06,80.14078521728516,101.99520111083984,108.57929992675781,74.19068908691406
2023-04-10,80.14955139160156,101.2702407836914,107.83798217773438,73.92942810058594
2023-04-11,80.15828704833984,101.44463348388672,107.80137634277344,73.92041015625
2023-04-12,80.17581176757812,101.48130798339844,108.12168884277344,74.00149536132812
2023-04-13,80.21957397460938,101.23356628417969,108.0118637084961,74.04653930664062
2023-04-14,80.21957397460938,100.79307556152344,107.56340789794922,73.8753890991211
2023-04-17,80.23709869384766,100.33424377441406,107.1332778930664,73.76725769042969
2023-04-18,80.24584197998047,100.4352035522461,107.19734191894531,73.74922943115234
2023-04-19,80.25460052490234,100.33424377441406,107.04174041748047,73.6861801147461
2023-04-20,80.3158950805664,100.65544891357422,107.50851440429688,73.86636352539062
2023-04-21,80.30713653564453,100.7013168334961,107.34380340576172,73.82130432128906
2023-04-24,80.3158950805664,101.08673858642578,107.6640853881836,73.90238189697266
2023-04-25,80.30713653564453,101.68318939208984,108.52437591552734,74.19068908691406
2023-04-26,80.32466125488281,101.32530212402344,108.25897979736328,74.10059356689453
2023-04-27,80.35089874267578,100.98579406738281,107.7007064819336,73.95643615722656
2023-04-28,80.35089874267578,101.1051025390625,108.15831756591797,74.03752899169922
2023-05-01,80.3535385131836,100.26478576660156,107.47167205810547,73.87588500976562
2023-05-02,80.3359603881836,101.03035736083984,108.3700942993164,74.11969757080078
2023-05-03,80.3447494506836,101.49156951904297,108.9659652709961,74.30027770996094
2023-05-04,80.37110137939453,101.4638900756836,109.13098907470703,74.41767883300781
2023-05-05,80.3886947631836,101.26095581054688,108.63594055175781,74.23707580566406
2023-05-08,80.39749908447266,100.88278198242188,108.25086975097656,74.11969757080078
2023-05-09,80.40626525878906,100.73521423339844,108.16836547851562,74.10163879394531
2023-05-10,80.41504669189453,101.06725311279297,108.79179382324219,74.28221893310547
2023-05-11,80.4677734375,101.28863525390625,108.92928314208984,74.32742309570312
2023-05-12,80.4853744506836,100.92888641357422,108.50758361816406,74.20096588134766
2023-05-15,80.494140625,100.78131103515625,108.45257568359375,74.20999908447266
2023-05-16,80.4853744506836,100.51383209228516,108.2050552368164,74.11969757080078
2023-05-17,80.50296020507812,100.46770477294922,107.89336395263672,74.0384292602539
2023-05-18,80.54689025878906,100.13563537597656,107.41665649414062,73.9029769897461
2023-05-19,80.54689025878906,99.89582824707031,107.13245391845703,73.84880065917969
2023-05-22,80.5556640625,99.71134185791016,107.06827545166016,73.82168579101562
2023-05-23,80.5556640625,100.01570892333984,107.17830657958984,73.81266784667969
2023-05-24,80.5556640625,99.7021255493164,106.94908905029297,73.72239685058594
2023-05-25,80.60841369628906,99.25013732910156,106.38988494873047,73.559814453125
2023-05-26,80.6259994506836,99.37004852294922,106.31654357910156,73.54176330566406
2023-05-30,80.6347885131836,99.76669311523438,106.92159271240234,73.68624114990234
2023-05-31,80.65235137939453,99.89582824707031,107.1507797241211,73.75850677490234
2023-06-01,80.69733428955078,100.05587005615234,107.45391082763672,73.87344360351562
2023-06-02,80.7061767578125,99.5655746459961,106.79259490966797,73.66524505615234
2023-06-05,80.7061767578125,99.695068359375,106.82933044433594,73.683349609375
2023-06-06,80.72383117675781,99.75057220458984,106.79259490966797,73.64714813232422
2023-06-07,80.7326431274414,99.28803253173828,106.39763641357422,73.59282684326172
2023-06-08,80.77677154541016,99.7783203125,106.82933044433594,73.71051788330078
2023-06-09,80.78558349609375,99.50079345703125,106.4894790649414,73.57473754882812
2023-06-12,80.7944107055664,99.58406829833984,106.66399383544922,73.6380844116211
2023-06-13,80.81207275390625,99.07527923583984,106.14965057373047,73.50232696533203
2023-06-14,80.82971954345703,99.32504272460938,106.11289978027344,73.45706939697266
2023-06-15,80.86503601074219,99.9541015625,106.65478515625,73.61094665527344
2023-06-16,80.87383270263672,99.695068359375,106.29659271240234,73.51139068603516
2023-06-20,80.8915023803711,99.90782165527344,106.46192169189453,73.53853607177734
2023-06-21,80.8915023803711,99.91708374023438,106.50782775878906,73.53853607177734
2023-06-22,80.92678833007812,99.5655746459961,106.1679916381836,73.45706939697266
2023-06-23,80.93560791015625,99.80607604980469,106.35169982910156,73.52041625976562
2023-06-26,80.94444274902344,99.8523178100586,106.55377197265625,73.57473754882812
2023-06-27,80.96206665039062,99.57482147216797,106.25067901611328,73.46610260009766
2023-06-28,80.97091674804688,99.7783203125,106.52622985839844,73.54759216308594
2023-06-29,80.99739074707031,99.12152862548828,105.83735656738281,73.36653900146484
2023-06-30,81.02387237548828,99.55631256103516,105.86491394042969,73.39369201660156
2023-07-03,81.04421997070312,99.43920135498047,105.57225799560547,73.30840301513672
2023-07-05,81.0531005859375,98.96519470214844,105.35138702392578,73.29022216796875
2023-07-06,81.07966613769531,98.44470977783203,104.86365509033203,73.24488830566406
2023-07-07,81.08850860595703,98.37965393066406,104.90966796875,73.32654571533203
2023-07-10,81.10625457763672,98.61199188232422,105.39742279052734,73.4354476928711
2023-07-11,81.1151123046875,98.50049591064453,105.4250259399414,73.42638397216797
2023-07-12,81.1328353881836,99.5879135131836,106.19802856445312,73.6441879272461
2023-07-13,81.1682357788086,100.09908294677734,106.87902069091797,73.8528823852539
2023-07-14,81.1771240234375,99.56929016113281,106.40049743652344,73.66230773925781
2023-07-17,81.18599700927734,99.75521087646484,106.52934265136719,73.68954467773438
2023-07-18,81.18599700927734,99.708740234375,106.55692291259766,73.68954467773438
2023-07-19,81.20372772216797,100.05261993408203,106.72261047363281,73.71676635742188
2023-07-20,81.24803924560547,100.01545715332031,106.23485565185547,73.62600708007812
2023-07-21,81.24803924560547,100.01545715332031,106.23485565185547,73.63509368896484
2023-07-24,81.25688171386719,100.06192016601562,106.01399230957031,73.54434204101562
2023-07-25,81.26573944091797,99.88534545898438,105.90354919433594,73.5352554321289
2023-07-26,81.27459716796875,99.9225082397461,106.17963409423828,73.60786437988281
2023-07-27,81.31888580322266,99.1882553100586,105.58146667480469,73.49896240234375
2023-07-28,81.32775115966797,99.56929016113281,105.84834289550781,73.5987777709961
2023-07-31,81.33660888671875,99.59719848632812,105.94035339355469,73.61695098876953
2023-08-01,81.35796356201172,99.00209045410156,105.6434555053711,73.5550765991211
2023-08-02,81.36688232421875,98.82512664794922,105.63421630859375,73.59144592285156
2023-08-03,81.40247344970703,98.2104263305664,105.36680603027344,73.61878204345703
2023-08-04,81.42024993896484,99.160400390625,106.0491714477539,73.76435089111328
2023-08-07,81.42024993896484,99.2442398071289,105.99384307861328,73.7916259765625
2023-08-08,81.43803405761719,99.2256088256836,106.24281311035156,73.82803344726562
2023-08-09,81.44696044921875,99.17903137207031,106.18749237060547,73.78253936767578
2023-08-10,81.4914779663086,98.66679382324219,105.79100036621094,73.74614715576172
2023-08-11,81.50035858154297,98.5270767211914,105.4036865234375,73.67333984375
2023-08-14,81.5092544555664,98.32218933105469,105.21007537841797,73.60965728759766
2023-08-15,81.51812744140625,98.01484680175781,105.17320251464844,73.636962890625
2023-08-16,81.53594970703125,97.72614288330078,104.97032165527344,73.6005630493164
2023-08-17,81.57154846191406,97.69820404052734,105.0256576538086,73.68245697021484
2023-08-18,81.5804214477539,97.8658447265625,105.17320251464844,73.70976257324219
2023-08-21,81.58935546875,97.60505676269531,104.81356811523438,73.62787628173828
2023-08-22,81.5982437133789,97.772705078125,104.73981475830078,73.59144592285156
2023-08-23,81.61602020263672,98.65748596191406,105.32996368408203,73.72793579101562
2023-08-24,81.6427230834961,98.2104263305664,105.12708282470703,73.68245697021484
2023-08-25,81.6604995727539,98.19181060791016,105.01641845703125,73.636962890625
2023-08-28,81.6783218383789,98.2476806640625,105.19163513183594,73.68245697021484
2023-08-29,81.6694107055664,98.73200225830078,105.73566436767578,73.84622955322266
2023-08-30,81.68720245361328,98.58296203613281,105.71720886230469,73.84622955322266
2023-08-31,81.74058532714844,98.78787231445312,105.91085815429688,73.91902923583984
2023-09-01,81.7540283203125,98.27685546875,105.58932495117188,73.87889862060547
2023-09-05,81.77191162109375,98.08067321777344,105.31214904785156,73.78766632080078
2023-09-06,81.77191162109375,97.93122100830078,105.01646423339844,73.70558166503906
2023-09-07,81.81658172607422,98.28620910644531,105.33060455322266,73.84239959716797
2023-09-08,81.82552337646484,98.51041412353516,105.27519989013672,73.80591583251953
2023-09-11,81.82552337646484,98.41697692871094,105.22896575927734,73.82415008544922
2023-09-12,81.85235595703125,98.46369934082031,105.22896575927734,73.78766632080078
2023-09-13,81.86127471923828,98.594482421875,105.36756134033203,73.85150909423828
2023-09-14,81.88806915283203,98.43567657470703,105.2474594116211,73.83329010009766
2023-09-15,81.90595245361328,98.19276428222656,105.0718994140625,73.79679870605469
2023-09-18,81.91490173339844,98.3983154296875,105.06267547607422,73.78766632080078
2023-09-19,81.923828125,98.1180648803711,104.83168029785156,73.73296356201172
2023-09-20,81.93278503417969,97.91250610351562,104.7208023071289,73.68732452392578
2023-09-21,81.97745513916016,97.39869689941406,104.46209716796875,73.72380065917969
2023-09-22,81.98640441894531,97.73503112792969,104.7208023071289,73.79679870605469
2023-09-25,81.99531555175781,96.99701690673828,104.47134399414062,73.76942443847656
2023-09-26,82.0042724609375,96.75411224365234,104.45285034179688,73.77855682373047
2023-09-27,82.03108978271484,96.5953140258789,104.18489837646484,73.72380065917969
2023-09-28,82.0578842163086,97.09044647216797,104.49903106689453,73.85150909423828
2023-09-29,82.06684112548828,96.89425659179688,104.55448913574219,73.86065673828125
2023-10-02,82.07942199707031,96.3056869506836,104.12207794189453,73.78654479980469
2023-10-03,82.09735107421875,95.62260437011719,103.71465301513672,73.731689453125
2023-10-04,82.10633087158203,96.0436782836914,104.14057922363281,73.89632415771484
2023-10-05,82.16019439697266,95.90330505371094,104.36280059814453,73.96947479248047
2023-10-06,82.16019439697266,95.55709838867188,104.01095581054688,73.90544128417969
2023-10-09,82.1691665649414,96.50218963623047,104.85355377197266,74.12494659423828
2023-10-10,82.1691665649414,96.53961181640625,104.67764282226562,74.0792236328125
2023-10-11,82.18712615966797,96.97005462646484,104.81652069091797,74.06095123291016
2023-10-12,82.22303009033203,96.35248565673828,104.34430694580078,73.96947479248047
2023-10-13,82.24097442626953,96.97940826416016,104.6128158569336,74.01522064208984
2023-10-16,82.24993896484375,96.69868469238281,104.30725860595703,73.96947479248047
2023-10-17,82.2589340209961,96.2308120727539,103.63131713867188,73.80486297607422
2023-10-18,82.26792907714844,96.02495574951172,103.39984893798828,73.80486297607422
2023-10-19,82.30381774902344,95.94074249267578,103.3442611694336,73.90544128417969
2023-10-20,82.32176971435547,96.2308120727539,103.78874206542969,74.02436065673828
2023-10-23,82.33073425292969,96.24952697753906,104.02947998046875,74.07008361816406
2023-10-24,82.3397216796875,96.333740234375,104.02019500732422,74.05180358886719
2023-10-25,82.34867095947266,95.931396484375,103.59430694580078,73.96947479248047
2023-10-26,82.38459777832031,96.446044921875,104.10354614257812,74.11579132080078
2023-10-27,82.4115219116211,96.5864028930664,104.27948760986328,74.16154479980469
2023-10-30,82.42049407958984,96.43669128417969,104.07577514648438,74.13410949707031
2023-10-31,82.42049407958984,96.19339752197266,103.97391510009766,74.10663604736328
2023-11-01,82.44576263427734,97.03174591064453,104.67472076416016,74.27177429199219
2023-11-02,82.47278594970703,97.47349548339844,104.85108184814453,74.28091430664062
2023-11-03,82.4818115234375,97.97161102294922,105.5008316040039,74.48268127441406
2023-11-06,82.49081420898438,97.7178726196289,105.0831527709961,74.34513854980469
2023-11-07,82.50886535644531,97.98102569580078,105.36161041259766,74.40015411376953
2023-11-08,82.51789093017578,98.19718170166016,105.4822769165039,74.38180541992188
2023-11-09,82.56297302246094,97.3701171875,104.90677642822266,74.27177429199219
2023-11-10,82.57199096679688,97.4076919555664,104.90677642822266,74.29010772705078
2023-11-13,82.58100128173828,97.3419189453125,104.95317840576172,74.31761932373047
2023-11-14,82.59000396728516,98.14080047607422,105.9834976196289,74.611083984375
2023-11-15,82.6080322265625,97.7178726196289,105.5008316040039,74.4735336303711
2023-11-16,82.64412689208984,98.07501983642578,106.0020751953125,74.6019287109375
2023-11-17,82.6621322631836,98.17838287353516,105.91851806640625,74.54688262939453
2023-11-20,82.6621322631836,98.46975708007812,105.9834976196289,74.55606079101562
2023-11-21,82.68920135498047,98.26297760009766,106.12274932861328,74.6019287109375
2023-11-22,82.72522735595703,98.3569564819336,106.05776977539062,74.611083984375
2023-11-24,82.7342529296875,97.94342803955078,105.79788208007812,74.55606079101562
2023-11-27,82.74329376220703,98.26297760009766,106.22486114501953,74.64777374267578
2023-11-28,82.76131439208984,98.64832305908203,106.65181732177734,74.78536224365234
2023-11-29,82.77034759521484,99.04306030273438,107.00454711914062,74.93209838867188
2023-11-30,82.80638885498047,98.86450958251953,106.78179168701172,74.8862533569336
2023-12-01,82.82362365722656,99.36949920654297,107.41910552978516,75.10429382324219
2023-12-04,82.82362365722656,98.95494079589844,107.08415985107422,74.9938735961914
2023-12-05,82.84172058105469,99.49198913574219,107.48424530029297,75.08590698242188
2023-12-06,82.85077667236328,99.5956039428711,107.6145248413086,75.0674819946289
2023-12-07,82.88701629638672,99.51083374023438,107.6145248413086,75.12266540527344
2023-12-08,82.90511322021484,99.38833618164062,107.08415985107422,74.95706939697266
2023-12-11,82.92323303222656,99.18106079101562,107.09347534179688,74.9754638671875
2023-12-12,82.92323303222656,99.1245346069336,107.23302459716797,74.98468780517578
2023-12-13,82.93228912353516,100.47181701660156,108.37748718261719,75.36184692382812
2023-12-14,82.96853637695312,101.57414245605469,108.85504913330078,75.49107360839844
2023-12-15,82.99569702148438,101.404541015625,108.71515655517578,75.40801239013672
2023-12-18,83.0057144165039,101.10307312011719,108.58454895019531,75.39876556396484
2023-12-19,83.0057144165039,101.16901397705078,108.67784118652344,75.42648315429688
2023-12-20,83.02391052246094,101.57414245605469,109.04163360595703,75.52796936035156
2023-12-21,83.07850646972656,101.404541015625,109.04163360595703,75.60179901123047
2023-12-22,83.08761596679688,101.20670318603516,109.03227996826172,75.62947082519531
2023-12-26,83.1058120727539,101.26323699951172,109.00428771972656,75.59256744384766
2023-12-27,83.1058120727539,101.72489166259766,109.48001861572266,75.68485260009766
2023-12-28,83.16040802001953,101.39513397216797,109.28411865234375,75.6756362915039
2023-12-29,83.16040802001953,101.27265930175781,109.25614166259766,75.71255493164062
2024-01-02,83.16947937011719,101.13130950927734,108.93901062011719,75.6202621459961
2024-01-03,83.19682312011719,101.29150390625,109.08822631835938,75.63871002197266
2024-01-04,83.2240982055664,100.82041931152344,108.74313354492188,75.59256744384766
2024-01-05,83.23319244384766,100.59429168701172,108.55655670166016,75.5741195678711
2024-01-08,83.24230194091797,100.86751556396484,108.78043365478516,75.63871002197266
2024-01-09,83.25138092041016,100.66968536376953,108.80840301513672,75.65716552734375
2024-01-10,83.26959991455078,100.58486938476562,108.74313354492188,75.65716552734375
2024-01-11,83.31507873535156,101.1219253540039,109.22816467285156,75.83252716064453
2024-01-12,83.33331298828125,101.55531311035156,109.50799560546875,75.9894027709961
2024-01-16,83.3424072265625,101.03712463378906,109.04163360595703,75.86943817138672
2024-01-17,83.36058044433594,100.72620391845703,108.66847229003906,75.7217788696289
2024-01-18,83.39698791503906,100.75448608398438,108.61253356933594,75.75871276855469
2024-01-19,83.40611267089844,100.829833984375,108.55655670166016,75.70332336425781
2024-01-22,83.41516876220703,100.87696075439453,108.74313354492188,75.74024200439453
2024-01-23,83.42427825927734,100.54720306396484,108.62186431884766,75.73100280761719
2024-01-24,83.43341827392578,100.31165313720703,108.44463348388672,75.69409942626953
2024-01-25,83.47887420654297,100.65082550048828,108.79908752441406,75.83252716064453
2024-01-26,83.48796081542969,100.5566177368164,108.6591567993164,75.786376953125
2024-01-29,83.4970703125,100.99942779541016,109.01361083984375,75.86019897460938
2024-01-30,83.50619506835938,100.95231628417969,108.92967987060547,75.81405639648438
2024-01-31,83.5152816772461,101.61182403564453,109.59193420410156,75.95250701904297
2024-02-01,83.55731201171875,101.79083251953125,109.90705108642578,76.06543731689453
2024-02-02,83.57561492919922,100.81098937988281,109.00941467285156,75.82477569580078
2024-02-05,83.57561492919922,100.24568939208984,108.40162658691406,75.6766586303711
2024-02-06,83.59387969970703,100.58486938476562,108.79434967041016,75.79698944091797
