Date,BIL,TIP,IEI,IEF,TLH,TLT,SHY
2024-04-12,87.62257385253906,103.5448226928711,110.7327880859375,89.27486419677734,97.1946029663086,86.98371887207031,78.31328582763672
2024-04-15,87.64170837402344,103.21308135986328,110.38325500488281,88.70426177978516,95.91268920898438,85.6349868774414,78.28435516357422
2024-04-16,87.65126037597656,102.79351043701172,110.13082885742188,88.35609436035156,95.4596939086914,85.06660461425781,78.23613739013672
2024-04-17,87.66083526611328,103.19356536865234,110.50948333740234,88.91702270507812,96.32716369628906,86.01070404052734,78.29400634765625
2024-04-18,87.70867156982422,103.05696105957031,110.25704193115234,88.60755157470703,95.88378143310547,85.57719421386719,78.25541687011719
2024-04-19,87.71824645996094,103.21308135986328,110.34443664550781,88.72359466552734,96.17292785644531,85.88545989990234,78.27471160888672
2024-04-22,87.73736572265625,103.22284698486328,110.38325500488281,88.7332534790039,95.95124816894531,85.74095916748047,78.31328582763672
2024-04-23,87.7469482421875,103.3204116821289,110.54830932617188,88.84932708740234,96.21148681640625,85.76985168457031,78.38077545166016
2024-04-24,87.7469482421875,103.10575103759766,110.41239166259766,88.57852172851562,95.6042709350586,85.16293334960938,78.35185241699219
2024-04-25,87.79479217529297,102.94964599609375,110.15023803710938,88.24003601074219,95.09341430664062,84.56563568115234,78.29400634765625
2024-04-26,87.79479217529297,103.21308135986328,110.2764663696289,88.4818344116211,95.55606079101562,85.0087890625,78.31328582763672
2024-04-29,87.81391906738281,103.46676635742188,110.4803466796875,88.83966064453125,96.19221496582031,85.72169494628906,78.35185241699219
2024-04-30,87.82347869873047,102.9691390991211,110.19879150390625,88.42379760742188,95.49823760986328,84.9895248413086,78.25541687011719
2024-05-01,87.8407974243164,103.13906860351562,110.49666595458984,88.77395629882812,96.1259994506836,85.61598205566406,78.41216278076172
2024-05-02,87.88882446289062,103.51229858398438,110.92498016357422,89.19105529785156,96.6192855834961,85.98334503173828,78.52824401855469
2024-05-03,87.8984375,104.04267120361328,111.33383178710938,89.68576049804688,97.45112609863281,86.85343170166016,78.65401458740234
2024-05-06,87.8984375,104.09178924560547,111.36302947998047,89.76335906982422,97.73164367675781,87.19180297851562,78.64433288574219
2024-05-07,87.90803527832031,104.0721435546875,111.47010803222656,89.99615478515625,98.26361083984375,87.7235107421875,78.65401458740234
2024-05-08,87.92725372314453,103.95426940917969,111.35330200195312,89.74395751953125,97.79935455322266,87.19180297851562,78.6346664428711
2024-05-09,87.97530364990234,104.32750701904297,111.53826141357422,90.01555633544922,98.18624877929688,87.61717224121094,78.70237731933594
2024-05-10,87.97530364990234,104.16053009033203,111.33383178710938,89.72455596923828,97.68326568603516,87.12413024902344,78.6346664428711
2024-05-13,87.9945297241211,104.1998291015625,111.38249206542969,89.83124542236328,97.89605712890625,87.34648132324219,78.65401458740234
2024-05-14,88.00411987304688,104.39625549316406,111.5966567993164,90.09315490722656,98.30231475830078,87.83951568603516,78.73139953613281
2024-05-15,88.01374053955078,104.92662811279297,112.14179229736328,90.77214813232422,99.48237609863281,89.0383071899414,78.87651824951172
2024-05-16,88.05216217041016,104.77930450439453,111.95684051513672,90.5975570678711,99.32762145996094,88.9512939453125,78.8184814453125
2024-05-17,88.06177520751953,104.68109893798828,111.77188873291016,90.31625366210938,98.8149642944336,88.3519058227539,78.77011108398438
2024-05-20,88.08099365234375,104.64180755615234,111.68428039550781,90.18045806884766,98.59249114990234,88.09088134765625,78.7507553100586
2024-05-21,88.09061431884766,104.83824157714844,111.84976196289062,90.41326141357422,98.96971130371094,88.54524230957031,78.7894515991211
2024-05-22,88.10980987548828,104.818603515625,111.68428039550781,90.2968521118164,99.00841522216797,88.65160369873047,78.73139953613281
2024-05-23,88.16748809814453,104.41590118408203,111.45064544677734,89.97676086425781,98.47642517089844,88.08120727539062,78.69271087646484
2024-05-24,88.17707061767578,104.5435791015625,111.47010803222656,90.09315490722656,98.72791290283203,88.34225463867188,78.72175598144531
2024-05-28,88.16748809814453,104.22929382324219,111.19755554199219,89.58876037597656,97.57687377929688,87.0757827758789,78.65401458740234
2024-05-29,88.18668365478516,103.98374938964844,110.94444274902344,89.15226745605469,96.66764068603516,86.02202606201172,78.62499237060547
2024-05-30,88.20591735839844,104.38642883300781,111.2559585571289,89.59846496582031,97.43179321289062,86.85343170166016,78.71206665039062
2024-05-31,88.22512817382812,104.7989501953125,111.64533996582031,90.01555633544922,98.16690063476562,87.44315338134766,78.8184814453125
2024-06-03,88.2396011352539,105.2409896850586,112.02501678466797,90.60511779785156,99.32978057861328,88.85751342773438,78.90777587890625
2024-06-04,88.25889587402344,105.56734466552734,112.39588928222656,91.1012954711914,100.28103637695312,89.89546203613281,78.98540496826172
2024-06-05,88.26854705810547,105.83435821533203,112.63011169433594,91.43208312988281,100.89257049560547,90.55509948730469,79.06307220458984
2024-06-06,88.2781982421875,105.74535369873047,112.6594009399414,91.39317321777344,100.89257049560547,90.41930389404297,79.07276916503906
2024-06-07,88.31681823730469,104.8750991821289,111.90787506103516,90.43000030517578,99.10652160644531,88.760498046875,78.86894226074219
2024-06-10,88.33611297607422,104.72675323486328,111.82003784179688,90.23542785644531,98.70854949951172,88.16876220703125,78.87864685058594
2024-06-11,88.34576416015625,105.0135498046875,112.1616439819336,90.71214294433594,99.51421356201172,89.08062744140625,78.96600341796875
2024-06-12,88.36505889892578,105.1717758178711,112.55205535888672,91.21804809570312,100.26163482666016,89.74994659423828,79.07276916503906
2024-06-13,88.37471771240234,105.58712005615234,113.01075744628906,91.82122802734375,101.36820220947266,91.06922912597656,79.1989517211914
2024-06-14,88.4229736328125,105.71568298339844,113.0888442993164,92.03527069091797,102.02826690673828,91.8355941772461,79.20865631103516
