Date,SPY,SHY
2023-01-24,389.21600341796875,75.77552032470703
2023-01-25,389.36181640625,75.82189178466797
2023-01-26,393.64111328125,75.77552032470703
2023-01-27,394.5455322265625,75.77552032470703
2023-01-30,389.5952453613281,75.70136260986328
2023-01-31,395.3235778808594,75.84042358398438
2023-02-01,399.5250244140625,75.97232055664062
2023-02-02,405.3409118652344,75.98161315917969
2023-02-03,401.032470703125,75.70294189453125
2023-02-06,398.5816650390625,75.48931121826172
2023-02-07,403.7945556640625,75.5264663696289
2023-02-08,399.3791809082031,75.5543212890625
2023-02-09,395.9168701171875,75.49860382080078
2023-02-10,396.8408203125,75.46143341064453
2023-02-13,401.49932861328125,75.48002624511719
2023-02-14,401.3145751953125,75.32211303710938
2023-02-15,402.6177673339844,75.3313980102539
2023-02-16,397.0741882324219,75.34069061279297
2023-02-17,396.08221435546875,75.40570068359375
2023-02-21,388.1364440917969,75.25708770751953
2023-02-22,387.6015625,75.29425048828125
2023-02-23,389.663330078125,75.34069061279297
2023-02-24,385.5008239746094,75.18280029296875
2023-02-27,386.8137512207031,75.24781799316406
2023-02-28,385.3841552734375,75.22924041748047
2023-03-01,383.9058532714844,75.09146881103516
2023-03-02,386.8916015625,75.11941528320312
2023-03-03,393.0964660644531,75.16593933105469
2023-03-06,393.3687744140625,75.12870788574219
2023-03-07,387.3388977050781,74.9704818725586
2023-03-08,387.97113037109375,74.93325805664062
2023-03-09,380.8130798339844,75.17523193359375
2023-03-10,375.31817626953125,75.58478546142578
2023-03-13,374.78326416015625,76.33867645263672
2023-03-14,380.9784240722656,76.0501480102539
2023-03-15,378.5956726074219,76.49687957763672
2023-03-16,385.2382507324219,76.18975067138672
2023-03-17,380.7337341308594,76.57135009765625
2023-03-20,384.3947448730469,76.47828674316406
2023-03-21,389.4420471191406,76.18975067138672
2023-03-22,382.80340576171875,76.54340362548828
2023-03-23,383.8382873535156,76.76681518554688
2023-03-24,386.3570556640625,76.80402374267578
2023-03-27,387.0794982910156,76.47828674316406
2023-03-28,386.2105712890625,76.39451599121094
2023-03-29,391.82415771484375,76.36658477783203
2023-03-30,394.11834716796875,76.37590026855469
2023-03-31,399.67333984375,76.4689712524414
2023-04-03,401.1962890625,76.56224822998047
2023-04-04,398.9703674316406,76.73947143554688
2023-04-05,397.92578125,76.84207153320312
2023-04-06,399.47802734375,76.81407165527344
2023-04-10,399.8880920410156,76.54359436035156
2023-04-11,399.9955139160156,76.53425598144531
2023-04-12,398.36505126953125,76.61820983886719
2023-04-13,403.65643310546875,76.66484069824219
2023-04-14,402.6703796386719,76.48761749267578
2023-04-17,404.11529541015625,76.37569427490234
2023-04-18,404.37884521484375,76.3570327758789
2023-04-19,404.3105773925781,76.29171752929688
2023-04-20,402.1042175292969,76.47830963134766
2023-04-21,402.4165954589844,76.43165588378906
2023-04-24,402.8363952636719,76.51561737060547
2023-04-25,396.44183349609375,76.81407165527344
2023-04-26,394.7626647949219,76.72080993652344
2023-04-27,402.6216125488281,76.57157135009766
2023-04-28,406.05804443359375,76.65553283691406
2023-05-01,405.64801025390625,76.4881591796875
2023-05-02,401.08892822265625,76.74058532714844
2023-05-03,398.3358154296875,76.92758178710938
2023-05-04,395.514404296875,77.04914855957031
2023-05-05,402.8363952636719,76.86213684082031
2023-05-08,402.9437561035156,76.74058532714844
2023-05-09,401.1767578125,76.72191619873047
2023-05-10,403.05120849609375,76.90890502929688
2023-05-11,402.3482666015625,76.95562744140625
2023-05-12,401.82110595703125,76.82473754882812
2023-05-15,403.2073974609375,76.83409881591797
2023-05-16,400.5129089355469,76.74058532714844
2023-05-17,405.37469482421875,76.65644073486328
2023-05-18,409.27972412109375,76.51619720458984
2023-05-19,408.6842041015625,76.4601058959961
2023-05-22,408.8501892089844,76.43208312988281
2023-05-23,404.2617492675781,76.42272186279297
2023-05-24,401.33294677734375,76.32921600341797
2023-05-25,404.8084411621094,76.16093444824219
2023-05-26,410.0509948730469,76.1422348022461
2023-05-30,410.2071838378906,76.29180908203125
2023-05-31,407.9325256347656,76.36660766601562
2023-06-01,411.80828857421875,76.48564147949219
2023-06-02,417.7635498046875,76.27008056640625
2023-06-05,416.96295166015625,76.2888412475586
2023-06-06,417.87091064453125,76.25132751464844
2023-06-07,416.426025390625,76.19510650634766
2023-06-08,418.94476318359375,76.31694793701172
2023-06-09,419.6964416503906,76.17638397216797
2023-06-12,423.5039367675781,76.24197387695312
2023-06-13,426.29608154296875,76.10140228271484
2023-06-14,426.8037109375,76.05453491210938
2023-06-15,432.0950927734375,76.2138442993164
2023-06-16,430.623291015625,76.11075592041016
2023-06-20,428.38909912109375,76.13890075683594
2023-06-21,426.1941833496094,76.13890075683594
2023-06-22,427.7326354980469,76.05453491210938
2023-06-23,424.4989013671875,76.12012481689453
2023-06-26,422.7645568847656,76.17638397216797
2023-06-27,427.3994445800781,76.06390380859375
2023-06-28,427.614990234375,76.14824676513672
2023-06-29,429.3004150390625,75.96080780029297
2023-06-30,434.366455078125,75.98892211914062
2023-07-03,434.8661804199219,75.90058898925781
2023-07-05,434.219482421875,75.88182067871094
2023-07-06,430.81927490234375,75.8348388671875
2023-07-07,429.7315673828125,75.9194107055664
2023-07-10,430.81927490234375,76.03214263916016
2023-07-11,433.5629577636719,76.02276611328125
2023-07-12,437.0513916015625,76.24826049804688
2023-07-13,440.5201416015625,76.46435546875
2023-07-14,440.24578857421875,76.26704406738281
2023-07-17,441.77447509765625,76.29524230957031
2023-07-18,445.05706787109375,76.29524230957031
2023-07-19,446.0467529296875,76.32343292236328
2023-07-20,443.0874938964844,76.22946166992188
2023-07-21,443.0874938964844,76.23887634277344
2023-07-24,445.06689453125,76.14490509033203
2023-07-25,446.28192138671875,76.135498046875
2023-07-26,446.3505554199219,76.2106704711914
2023-07-27,443.3912658691406,76.0979232788086
2023-07-28,447.7322082519531,76.20127868652344
2023-07-31,448.58465576171875,76.22006225585938
2023-08-01,447.301025390625,76.1560287475586
2023-08-02,441.0787048339844,76.19367218017578
2023-08-03,439.81463623046875,76.22196197509766
2023-08-04,437.82550048828125,76.37267303466797
2023-08-07,441.64703369140625,76.40094757080078
2023-08-08,439.7264404296875,76.43864440917969
2023-08-09,436.78680419921875,76.39151000976562
2023-08-10,436.943603515625,76.35385131835938
2023-08-11,436.6888427734375,76.27848052978516
2023-08-14,439.09930419921875,76.21253967285156
2023-08-15,433.9842834472656,76.24079895019531
2023-08-16,430.7996520996094,76.2031021118164
2023-08-17,427.51702880859375,76.28790283203125
2023-08-18,427.7228088378906,76.31615447998047
2023-08-21,430.50567626953125,76.23136901855469
2023-08-22,429.339599609375,76.19367218017578
2023-08-23,434.1214904785156,76.33499145507812
2023-08-24,428.1049499511719,76.28790283203125
2023-08-25,431.1230163574219,76.24079895019531
2023-08-28,433.8569030761719,76.28790283203125
2023-08-29,440.12823486328125,76.45745849609375
2023-08-30,441.9410400390625,76.45745849609375
2023-08-31,441.2943115234375,76.53285217285156
2023-09-01,442.117431640625,76.49127197265625
2023-09-05,440.2065734863281,76.39682006835938
2023-09-06,437.2473449707031,76.31182861328125
2023-09-07,435.9049072265625,76.4534912109375
2023-09-08,436.5614013671875,76.41572570800781
2023-09-11,439.4324645996094,76.43461608886719
2023-09-12,437.0220031738281,76.39682006835938
2023-09-13,437.5315246582031,76.46295166015625
2023-09-14,441.3040771484375,76.44404602050781
2023-09-15,435.9871520996094,76.40628814697266
2023-09-18,436.2427673339844,76.39682006835938
2023-09-19,435.3381042480469,76.34017181396484
2023-09-20,431.33587646484375,76.29293823242188
2023-09-21,424.20660400390625,76.3307113647461
2023-09-22,423.25274658203125,76.40628814697266
2023-09-25,425.0326232910156,76.3779525756836
2023-09-26,418.78839111328125,76.38737487792969
2023-09-27,418.95556640625,76.3307113647461
2023-09-28,421.3843994140625,76.46295166015625
2023-09-29,420.3617248535156,76.4723892211914
2023-10-02,420.1945495605469,76.39568328857422
2023-10-03,414.5697937011719,76.33887481689453
2023-10-04,417.588623046875,76.50931549072266
2023-10-05,417.4313049316406,76.5850601196289
2023-10-06,422.3874206542969,76.5187759399414
2023-10-09,425.09161376953125,76.74604797363281
2023-10-10,427.3041687011719,76.69868469238281
2023-10-11,429.0545349121094,76.67975616455078
2023-10-12,426.4388122558594,76.5850601196289
2023-10-13,424.3147888183594,76.6324234008789
2023-10-16,428.7791748046875,76.5850601196289
2023-10-17,428.7594909667969,76.41463470458984
2023-10-18,423.04620361328125,76.41463470458984
2023-10-19,419.3291931152344,76.5187759399414
2023-10-20,414.17645263671875,76.64187622070312
2023-10-23,413.4586181640625,76.68921661376953
2023-10-24,416.5758361816406,76.67030334472656
2023-10-25,410.5970458984375,76.5850601196289
2023-10-26,405.6802978515625,76.736572265625
2023-10-27,403.8414611816406,76.78392028808594
2023-10-30,408.669677734375,76.7554931640625
2023-10-31,411.23626708984375,76.72710418701172
2023-11-01,415.6219787597656,76.89802551269531
2023-11-02,423.58709716796875,76.90751647949219
2023-11-03,427.45166015625,77.11642456054688
2023-11-06,428.4350280761719,76.97398376464844
2023-11-07,429.6543273925781,77.03095245361328
2023-11-08,429.96905517578125,77.01199340820312
2023-11-09,426.6158447265625,76.89802551269531
2023-11-10,433.2730712890625,76.91699981689453
2023-11-13,432.86004638671875,76.94551086425781
2023-11-14,441.25787353515625,77.24937438964844
2023-11-15,442.1920471191406,77.10693359375
2023-11-16,442.7328796386719,77.23986053466797
2023-11-17,443.2835998535156,77.18289947509766
2023-11-20,446.6957702636719,77.19241333007812
2023-11-21,445.7222595214844,77.23986053466797
2023-11-22,447.4430847167969,77.24937438964844
2023-11-24,447.71844482421875,77.19241333007812
2023-11-27,446.9121398925781,77.287353515625
2023-11-28,447.3546447753906,77.42980194091797
2023-11-29,447.0399475097656,77.58172607421875
2023-11-30,448.8001708984375,77.53424835205078
2023-12-01,451.4552001953125,77.75997924804688
2023-12-04,449.0853271484375,77.64569091796875
2023-12-05,448.9968566894531,77.74093627929688
2023-12-06,447.1875,77.72189331054688
2023-12-07,450.5997009277344,77.779052734375
2023-12-08,452.536865234375,77.60759735107422
2023-12-11,454.29705810546875,77.62665557861328
2023-12-12,456.3719482421875,77.63616180419922
2023-12-13,462.66534423828125,78.02667999267578
2023-12-14,464.1502380371094,78.16045379638672
2023-12-15,463.385986328125,78.07445526123047
2023-12-18,465.9925842285156,78.06490325927734
2023-12-19,468.8262023925781,78.09355926513672
2023-12-20,462.32958984375,78.19867706298828
2023-12-21,466.71331787109375,78.27510833740234
2023-12-22,467.6512756347656,78.30377197265625
2023-12-26,469.6259765625,78.26557159423828
2023-12-27,470.47509765625,78.36111450195312
2023-12-28,470.6528015136719,78.35155487060547
2023-12-29,469.290283203125,78.3897705078125
2024-01-02,466.6639404296875,78.29423522949219
2024-01-03,462.85284423828125,78.3133316040039
2024-01-04,461.3619689941406,78.26557159423828
2024-01-05,461.993896484375,78.2464599609375
2024-01-08,468.5892639160156,78.3133316040039
2024-01-09,467.8783874511719,78.33245086669922
2024-01-10,470.5244445800781,78.33245086669922
2024-01-11,470.3171081542969,78.51398468017578
2024-01-12,470.6429138183594,78.67642211914062
2024-01-16,468.9150695800781,78.55220794677734
2024-01-17,466.3085021972656,78.39933013916016
2024-01-18,470.455322265625,78.43753814697266
2024-01-19,476.320068359375,78.3802261352539
2024-01-22,477.32720947265625,78.41844177246094
2024-01-23,478.7193298339844,78.40888214111328
2024-01-24,479.2426452636719,78.37065887451172
2024-01-25,481.84918212890625,78.51398468017578
2024-01-26,481.2370300292969,78.4662094116211
2024-01-29,485.0481262207031,78.54266357421875
2024-01-30,484.6729431152344,78.49488830566406
2024-01-31,476.7643737792969,78.63821411132812
2024-02-01,483.00439453125,78.75511169433594
2024-02-02,488.0891418457031,78.50595092773438
2024-02-05,486.31195068359375,78.35263061523438
2024-02-06,487.7238464355469,78.47721862792969
2024-02-07,491.7916564941406,78.44844818115234
2024-02-08,492.0088806152344,78.4292984008789
2024-02-09,494.8523864746094,78.4005355834961
2024-02-12,494.6351623535156,78.41011810302734
2024-02-13,487.8225402832031,78.16095733642578
2024-02-14,492.25567626953125,78.27596282958984
2024-02-15,495.65216064453125,78.35263061523438
2024-02-16,493.18377685546875,78.25680541992188
2024-02-20,490.4686279296875,78.3047103881836
2024-02-21,490.9128723144531,78.23761749267578
2024-02-22,501.07257080078125,78.2280502319336
2024-02-23,501.41815185546875,78.2663803100586
2024-02-26,499.5816955566406,78.20887756347656
2024-02-27,500.509765625,78.20887756347656
2024-02-28,499.8482971191406,78.28553009033203
2024-02-29,501.645263671875,78.33346557617188
2024-03-01,506.35479736328125,78.48724365234375
2024-03-04,505.8117980957031,78.41035461425781
2024-03-05,500.7566223144531,78.468017578125
2024-03-06,503.2940979003906,78.48724365234375
2024-03-07,508.28997802734375,78.5833511352539
2024-03-08,505.2391662597656,78.62181091308594
2024-03-11,504.8047180175781,78.55453491210938
2024-03-12,510.2350769042969,78.47763061523438
2024-03-13,509.435302734375,78.4391860961914
2024-03-14,508.42822265625,78.37189483642578
2024-03-15,504.9371032714844,78.32383728027344
2024-03-18,507.93798828125,78.33346557617188
2024-03-19,510.76068115234375,78.4007339477539
2024-03-20,515.4849243164062,78.52568817138672
2024-03-21,517.1884155273438,78.52568817138672
2024-03-22,516.2078857421875,78.5833511352539
2024-03-25,514.7816772460938,78.54490661621094
2024-03-26,513.8309326171875,78.56413269042969
2024-03-27,518.1490478515625,78.65064239501953
2024-03-28,518.0499877929688,78.60259246826172
2024-04-01,517.1487426757812,78.43864440917969
2024-04-02,513.860595703125,78.47722625732422
2024-04-03,514.4251098632812,78.53507232666016
2024-04-04,508.14599609375,78.61222076416016
2024-04-05,513.45458984375,78.48686218261719
2024-04-08,513.74169921875,78.40970611572266
2024-04-09,514.3359985351562,78.48686218261719
2024-04-10,509.1859130859375,78.16863250732422
2024-04-11,513.0286254882812,78.26506042480469
2024-04-12,505.9472961425781,78.31327056884766
2024-04-15,499.6087341308594,78.28436279296875
2024-04-16,498.69757080078125,78.23612213134766
2024-04-17,495.74615478515625,78.29400634765625
2024-04-18,494.72601318359375,78.25543212890625
2024-04-19,490.4078674316406,78.27469635009766
2024-04-22,494.9241027832031,78.31327056884766
2024-04-23,500.79718017578125,78.38078308105469
2024-04-24,500.5594787597656,78.35186004638672
2024-04-25,498.6579284667969,78.29400634765625
2024-04-26,503.3821716308594,78.31327056884766
2024-04-29,505.16485595703125,78.35186004638672
2024-04-30,497.1624450683594,78.25543212890625
2024-05-01,495.548095703125,78.41215515136719
2024-05-02,500.1831359863281,78.52825164794922
2024-05-03,506.3830871582031,78.65401458740234
2024-05-06,511.6124267578125,78.64434814453125
2024-05-07,512.1769409179688,78.65401458740234
2024-05-08,512.2264404296875,78.63467407226562
2024-05-09,515.1778564453125,78.702392578125
2024-05-10,515.8414916992188,78.63467407226562
2024-05-13,515.9107055664062,78.65401458740234
2024-05-14,518.27783203125,78.73139190673828
2024-05-15,524.6956787109375,78.87653350830078
2024-05-16,523.6160278320312,78.8184814453125
2024-05-17,524.3688354492188,78.77011108398438
2024-05-20,524.972900390625,78.75076293945312
2024-05-21,526.2603759765625,78.7894515991211
2024-05-22,524.7451782226562,78.73139190673828
2024-05-23,520.9122924804688,78.69270324707031
2024-05-24,524.35888671875,78.72174835205078
2024-05-28,524.725341796875,78.65401458740234
2024-05-29,521.0509643554688,78.62499237060547
2024-05-30,517.5943603515625,78.7120590209961
2024-05-31,522.3087158203125,78.8184814453125
2024-06-03,522.734619140625,78.90777587890625
2024-06-04,523.3189697265625,78.98541259765625
2024-06-05,529.5386962890625,79.06306457519531
2024-06-06,529.5287475585938,79.0727767944336
2024-06-07,528.8850708007812,78.86894989013672
2024-06-10,530.5191650390625,78.878662109375
2024-06-11,531.7968139648438,78.96601104736328
2024-06-12,536.1644897460938,79.0727767944336
2024-06-13,537.2440185546875,79.1989517211914
2024-06-14,537.5709228515625,79.20865631103516
2024-06-17,541.849365234375,79.1310043334961
2024-06-18,543.22607421875,79.2377700805664
2024-06-20,541.7503051757812,79.20865631103516
2024-06-21,541.0240478515625,79.2377700805664
2024-06-24,539.2653198242188,79.24747467041016
2024-06-25,541.342041015625,79.2571792602539
2024-06-26,542.0177001953125,79.17952728271484
2024-06-27,542.8721313476562,79.2377700805664
2024-06-28,540.73583984375,79.24747467041016
2024-07-01,541.8487548828125,79.17931365966797
2024-07-02,545.4952392578125,79.24746704101562
2024-07-03,547.9296264648438,79.36434173583984
2024-07-05,551.0891723632812,79.5103988647461
2024-07-08,551.72509765625,79.50066375732422
2024-07-09,552.2616577148438,79.48118591308594
2024-07-10,557.7264404296875,79.5103988647461
2024-07-11,552.9173583984375,79.69542694091797
2024-07-12,556.4049072265625,79.81228637695312
2024-07-15,557.9351196289062,79.81228637695312
2024-07-16,561.2437133789062,79.84149169921875
2024-07-17,553.3744506835938,79.85122680664062
2024-07-18,549.121826171875,79.81228637695312
2024-07-19,545.475341796875,79.77333068847656
2024-07-22,551.0991821289062,79.78306579589844
2024-07-23,550.2346801757812,79.822021484375
2024-07-24,537.7650146484375,79.86096954345703
2024-07-25,534.9630737304688,79.8707046508789
2024-07-26,540.9544677734375,79.97782135009766
2024-07-29,541.2724609375,79.98755645751953
2024-07-30,538.5300903320312,80.01676940917969
2024-07-31,547.28369140625,80.18231964111328
2024-08-01,539.53369140625,80.32106018066406
2024-08-02,529.4883422851562,80.77047729492188
2024-08-05,514.0677490234375,80.7509536743164
2024-08-06,518.8071899414062,80.65324401855469
2024-08-07,515.3395385742188,80.6043930053711
2024-08-08,527.2528076171875,80.56529998779297
2024-08-09,529.5778198242188,80.58485412597656
2024-08-12,529.8560180664062,80.63369750976562
2024-08-13,538.56982421875,80.76071166992188
2024-08-14,540.2689208984375,80.7509536743164
2024-08-15,549.5292358398438,80.5555419921875
2024-08-16,550.7612915039062,80.64347076416016
2024-08-19,556.02734375,80.62393188476562
2024-08-20,555.1232299804688,80.74118041992188
2024-08-21,557.0309448242188,80.8291015625
2024-08-22,552.6590576171875,80.72164154052734
2024-08-23,558.53125,80.90726470947266
2024-08-26,557.1997680664062,80.86817932128906
2024-08-27,557.9649047851562,80.91703796386719
2024-08-28,554.7257690429688,80.90726470947266
2024-08-29,554.775390625,80.89750671386719
2024-08-30,560.0712890625,80.89750671386719
2024-09-03,548.5455932617188,80.98377990722656
2024-09-04,547.4227905273438,81.1602554321289
2024-09-05,546.0913696289062,81.18966674804688
2024-09-06,536.900634765625,81.33672332763672
2024-09-09,542.911865234375,81.34654998779297
2024-09-10,545.276611328125,81.46417999267578
2024-09-11,550.8705444335938,81.39556121826172
2024-09-12,555.5106811523438,81.40536499023438
2024-09-13,558.4119873046875,81.52302551269531
2024-09-16,559.2366943359375,81.57203674316406
2024-09-17,559.4652099609375,81.5132064819336
2024-09-18,557.8059692382812,81.48380279541016
2024-09-19,567.3245849609375,81.55243682861328
2024-09-20,566.3438720703125,81.58184051513672
2024-09-23,567.7590942382812,81.58184051513672
2024-09-24,569.3836059570312,81.66027069091797
2024-09-25,568.1278686523438,81.5916519165039
2024-09-26,570.3803100585938,81.5132064819336
2024-09-27,569.5530395507812,81.64067077636719
2024-09-30,571.8353881835938,81.52302551269531
2024-10-01,566.712646484375,81.57514953613281
2024-10-02,566.9518432617188,81.55548095703125
2024-10-03,565.9153442382812,81.44728088378906
2024-10-04,571.0579833984375,81.17184448242188
2024-10-07,565.8953857421875,81.06363677978516
2024-10-08,571.2473754882812,81.13249969482422
2024-10-09,575.2041015625,81.05381774902344
2024-10-10,574.1974487304688,81.12266540527344
2024-10-11,577.6358642578125,81.1915283203125
2024-10-14,582.3599853515625,81.15217590332031
2024-10-15,577.835205078125,81.1915283203125
2024-10-16,580.3467407226562,81.2406997680664
2024-10-17,580.3965454101562,81.17184448242188
2024-10-18,582.6290893554688,81.2406997680664
2024-10-21,581.6723022460938,81.12266540527344
2024-10-22,581.3633422851562,81.1128158569336
2024-10-23,576.0512084960938,81.06363677978516
2024-10-24,577.2969970703125,81.10299682617188
2024-10-25,577.09765625,81.07347869873047
2024-10-28,578.8817138671875,81.03413391113281
2024-10-29,579.8185424804688,81.06363677978516
2024-10-30,578.064453125,80.99478912353516
2024-10-31,566.7326049804688,81.01447296142578
2024-11-01,569.12451171875,80.98782348632812
2024-11-04,567.8986206054688,81.04704284667969
2024-11-05,574.7655639648438,81.02729034423828
2024-11-06,589.0574340820312,80.9285888671875
2024-11-07,593.612060546875,81.0667724609375
2024-11-08,596.1834716796875,81.00755310058594
2024-11-11,596.7515258789062,80.94833374023438
2024-11-12,594.8978271484375,80.86936950683594
2024-11-13,595.1868286132812,80.98782348632812
2024-11-14,591.3596801757812,80.86936950683594
2024-11-15,583.78515625,80.95819854736328
2024-11-18,586.1771240234375,81.01742553710938
2024-11-19,588.3198852539062,81.01742553710938
2024-11-20,588.5192260742188,80.97794342041016
2024-11-21,591.6785888671875,80.95819854736328
2024-11-22,593.512451171875,80.94833374023438
2024-11-25,595.5256958007812,81.10626220703125
2024-11-26,598.6351928710938,81.10626220703125
2024-11-27,596.8212890625,81.15560913085938
2024-11-29,600.52880859375,81.25431060791016
2024-12-02,601.605224609375,81.2493667602539
2024-12-03,601.8842163085938,81.25926208496094
2024-12-04,605.6216430664062,81.348388671875
2024-12-05,604.625,81.348388671875
2024-12-06,605.7711791992188,81.4276123046875
2024-12-09,602.6516723632812,81.39789581298828
2024-12-10,600.7779541015625,81.38800048828125
2024-12-11,605.42236328125,81.36819458007812
2024-12-12,602.3028564453125,81.32858276367188
2024-12-13,602.1832885742188,81.28897094726562
2024-12-16,604.7545776367188,81.29887390136719
2024-12-17,602.262939453125,81.30878448486328
2024-12-18,584.3134155273438,81.15973663330078
2024-12-19,584.1339721679688,81.24915313720703
2024-12-20,591.1500244140625,81.25909423828125
2024-12-23,594.6900024414062,81.20941925048828
2024-12-24,601.2999877929688,81.24915313720703
2024-12-26,601.3400268554688,81.26903533935547
2024-12-27,595.010009765625,81.28890228271484
2024-12-30,588.219970703125,81.40814208984375
2024-12-31,586.0800170898438,81.45782470703125
2025-01-02,584.6400146484375,81.43795013427734
2025-01-03,591.9500122070312,81.43795013427734
2025-01-06,595.3599853515625,81.45782470703125
2025-01-07,588.6300048828125,81.40814208984375
2025-01-08,589.489990234375,81.45782470703125
2025-01-10,580.489990234375,81.30877685546875
2025-01-13,581.3900146484375,81.32865142822266
2025-01-14,582.1900024414062,81.34852600097656
2025-01-15,592.780029296875,81.52738189697266
2025-01-16,591.6400146484375,81.57705688476562
2025-01-17,597.5800170898438,81.55718994140625
2025-01-21,603.0499877929688,81.58699798583984
2025-01-22,606.4400024414062,81.5671157836914
2025-01-23,609.75,81.5671157836914
2025-01-24,607.969970703125,81.61680603027344
2025-01-27,599.3699951171875,81.73603820800781
2025-01-28,604.52001953125,81.75591278076172
2025-01-29,601.8099975585938,81.70623016357422
2025-01-30,605.0399780273438,81.75591278076172
2025-01-31,601.8200073242188,81.7658462524414
2025-02-03,597.77001953125,81.70902252197266
2025-02-04,601.780029296875,81.78878021240234
2025-02-05,604.219970703125,81.838623046875
2025-02-06,606.3200073242188,81.8087158203125
2025-02-07,600.77001953125,81.718994140625
2025-02-10,604.8499755859375,81.75887298583984
2025-02-11,605.3099975585938,81.73892974853516
2025-02-12,603.3599853515625,81.62926483154297
