Date,UUP,FDN,IBB,IEZ,IGV,IHE,IHF,IHI,ITA,ITB,IYJ,IYT,IYW,IYZ,KBE,KCE,KIE,PBJ,PBS,SMH,VNQ,SHY
2023-11-24,26.271203994750977,168.4600067138672,118.92057800292969,21.564071655273438,76.13400268554688,57.64972686767578,50.78447723388672,49.896907806396484,117.06153106689453,86.30098724365234,104.77332305908203,60.039058685302734,116.6073989868164,20.893951416015625,38.18043518066406,87.55558776855469,44.21500015258789,43.23074722290039,36.72246170043945,160.08128356933594,75.78385925292969,77.19239807128906
2023-11-27,26.217239379882812,168.3300018310547,118.13349151611328,21.426721572875977,76.0999984741211,57.116573333740234,50.44706344604492,49.77767562866211,116.43912506103516,86.0224380493164,104.34854125976562,59.42271041870117,116.50780487060547,20.825862884521484,38.054771423339844,87.4189682006836,44.38155746459961,43.26028060913086,36.77022171020508,159.9823455810547,76.05940246582031,77.2873764038086
2023-11-28,26.127300262451172,169.61000061035156,117.77481079101562,21.32861328125,76.54000091552734,56.907230377197266,50.257633209228516,49.241153717041016,116.49839782714844,85.47528076171875,104.19049072265625,59.533653259277344,116.83645629882812,20.86477279663086,38.06444549560547,87.29212188720703,43.74473571777344,43.14215850830078,36.87062454223633,159.06198120117188,76.56298828125,77.42980194091797
2023-11-29,26.15428352355957,170.75,118.9006576538086,21.171642303466797,77.76799774169922,57.00863265991211,49.33219528198242,49.59883499145508,116.37985229492188,86.24130249023438,104.69430541992188,59.738277435302734,116.98583221435547,20.962039947509766,38.83771896362305,88.35572052001953,43.57817840576172,42.92561721801758,36.92177963256836,160.52664184570312,77.09506225585938,77.58171844482422
2023-11-30,26.343154907226562,171.5800018310547,120.48480224609375,21.308990478515625,78.39399719238281,57.391326904296875,50.295127868652344,49.8074836730957,118.4150161743164,86.46015930175781,105.74143981933594,60.29051971435547,116.78665924072266,21.05931282043457,39.002037048339844,89.08753204345703,44.36195755004883,43.407920837402344,36.76082992553711,158.8145751953125,77.65565490722656,77.53424835205078
2023-12-01,26.262210845947266,174.6199951171875,122.1486587524414,21.465961456298828,79.48400115966797,57.91794204711914,50.72922897338867,50.42349624633789,119.81790161132812,89.06659698486328,107.38130187988281,61.974365234375,117.18501281738281,21.3024959564209,40.635581970214844,90.39506530761719,44.32276916503906,43.742584228515625,36.904693603515625,159.4578399658203,79.5654525756836,77.75999450683594
2023-12-04,26.379131317138672,173.41000366210938,122.93574523925781,21.32861328125,78.5,58.50670623779297,50.908790588378906,50.473175048828125,120.76632690429688,89.51427459716797,107.32202911376953,62.59317398071289,115.71112060546875,21.39003562927246,41.138214111328125,91.28300476074219,44.68526840209961,44.03788375854492,36.356597900390625,157.13221740722656,80.1450424194336,77.64569091796875
2023-12-05,26.478063583374023,173.02999877929688,122.44755554199219,20.83807373046875,78.48799896240234,58.405311584472656,50.84959411621094,50.02606964111328,119.71910095214844,89.3551025390625,106.59101104736328,61.78207015991211,116.33850860595703,21.03986167907715,40.57758712768555,90.86344146728516,44.479530334472656,44.09693908691406,36.34381103515625,157.13221740722656,79.61294555664062,77.74092864990234
2023-12-06,26.5410213470459,172.1199951171875,123.40402221679688,20.092456817626953,77.68000030517578,58.2515754699707,50.87327194213867,50.14529800415039,120.1142807006836,90.86721801757812,106.9565200805664,62.18391799926758,115.24304962158203,21.02040672302246,40.56792068481445,90.65852355957031,44.07783889770508,44.02803039550781,36.13350296020508,155.86550903320312,79.37542724609375,77.72188568115234
2023-12-07,26.397117614746094,174.39999389648438,124.28077697753906,20.00415802001953,78.08999633789062,58.10438537597656,50.76277160644531,50.29433059692383,119.88704681396484,91.93170166015625,107.27262878417969,62.73123550415039,117.2049331665039,21.292768478393555,41.26386642456055,91.25373077392578,43.960269927978516,44.30363845825195,36.826168060302734,159.4281463623047,79.60345458984375,77.77903747558594
