Date,BIL,TIP,IEI
2023-04-24,80.31587982177734,101.08673095703125,107.66409301757812
2023-04-25,80.30712127685547,101.68318176269531,108.52437591552734
2023-04-26,80.32463836669922,101.3253173828125,108.25898742675781
2023-04-27,80.35086822509766,100.9858169555664,107.70071411132812
2023-04-28,80.35086822509766,101.10508728027344,108.15829467773438
2023-05-01,80.35354614257812,100.26476287841797,107.47164916992188
2023-05-02,80.33597564697266,101.03036499023438,108.37007141113281
2023-05-03,80.34474182128906,101.49156951904297,108.96597290039062
2023-05-04,80.37110900878906,101.46390533447266,109.13098907470703
2023-05-05,80.38871002197266,101.26097869873047,108.63592529296875
2023-05-08,80.39749145507812,100.88278198242188,108.25090026855469
2023-05-09,80.40626525878906,100.73519897460938,108.16837310791016
2023-05-10,80.4150619506836,101.06723022460938,108.79178619384766
2023-05-11,80.4677734375,101.28863525390625,108.92927551269531
2023-05-12,80.48535919189453,100.92890167236328,108.50758361816406
2023-05-15,80.494140625,100.78131866455078,108.45259094238281
2023-05-16,80.48535919189453,100.51382446289062,108.20506286621094
2023-05-17,80.5029296875,100.46769714355469,107.89335632324219
2023-05-18,80.54688262939453,100.13563537597656,107.41665649414062
2023-05-19,80.54688262939453,99.89582061767578,107.1324691772461
2023-05-22,80.5556640625,99.71134948730469,107.06829071044922
2023-05-23,80.5556640625,100.01573944091797,107.17830657958984
2023-05-24,80.5556640625,99.70210266113281,106.94910430908203
2023-05-25,80.60840606689453,99.25013732910156,106.3899154663086
2023-05-26,80.6259536743164,99.37004089355469,106.31654357910156
2023-05-30,80.634765625,99.76667022705078,106.92158508300781
2023-05-31,80.65233612060547,99.89582061767578,107.15076446533203
2023-06-01,80.6973648071289,100.05586242675781,107.45390319824219
2023-06-02,80.7061538696289,99.56555938720703,106.79255676269531
2023-06-05,80.7061538696289,99.69506072998047,106.82929229736328
2023-06-06,80.72384643554688,99.7505874633789,106.79255676269531
2023-06-07,80.73265075683594,99.28803253173828,106.39762115478516
2023-06-08,80.77674865722656,99.7783203125,106.82929229736328
2023-06-09,80.78562927246094,99.50079345703125,106.48947143554688
2023-06-12,80.7944107055664,99.58406066894531,106.66397857666016
2023-06-13,80.81207275390625,99.07525634765625,106.14964294433594
2023-06-14,80.82969665527344,99.32504272460938,106.1128921508789
2023-06-15,80.86502838134766,99.9541015625,106.6548080444336
2023-06-16,80.87381744384766,99.69506072998047,106.29659271240234
2023-06-20,80.8915023803711,99.90785217285156,106.4619140625
2023-06-21,80.8915023803711,99.91708374023438,106.5078353881836
2023-06-22,80.9267807006836,99.56555938720703,106.16800689697266
2023-06-23,80.93560028076172,99.80609893798828,106.35169982910156
2023-06-26,80.94445037841797,99.85233306884766,106.55376434326172
2023-06-27,80.96208953857422,99.57481384277344,106.25067901611328
2023-06-28,80.9709243774414,99.7783203125,106.52622985839844
2023-06-29,80.99739837646484,99.12152099609375,105.83734893798828
2023-06-30,81.02385711669922,99.55631256103516,105.86489868164062
2023-07-03,81.04423522949219,99.43920135498047,105.5722427368164
2023-07-05,81.05311584472656,98.9652099609375,105.35138702392578
2023-07-06,81.07966613769531,98.44470977783203,104.86365509033203
2023-07-07,81.08853912353516,98.3796615600586,104.90968322753906
2023-07-10,81.10623168945312,98.61201477050781,105.39740753173828
2023-07-11,81.11512756347656,98.50048065185547,105.42500305175781
2023-07-12,81.1328353881836,99.58792114257812,106.19803619384766
2023-07-13,81.16827392578125,100.09908294677734,106.87901306152344
2023-07-14,81.17713165283203,99.56932067871094,106.4005126953125
2023-07-17,81.18598937988281,99.75520324707031,106.5293197631836
2023-07-18,81.18598937988281,99.70873260498047,106.55692291259766
2023-07-19,81.2037124633789,100.0526123046875,106.72257232666016
2023-07-20,81.24801635742188,100.01546478271484,106.2348403930664
2023-07-21,81.24801635742188,100.01546478271484,106.2348403930664
2023-07-24,81.25686645507812,100.06190490722656,106.01397705078125
2023-07-25,81.2657241821289,99.88532257080078,105.90357971191406
2023-07-26,81.27461242675781,99.9224853515625,106.17963409423828
2023-07-27,81.31890106201172,99.18827056884766,105.58145904541016
2023-07-28,81.32777404785156,99.56932067871094,105.84833526611328
2023-07-31,81.33660888671875,99.59721374511719,105.94037628173828
2023-08-01,81.35797882080078,99.0020751953125,105.64346313476562
2023-08-02,81.36687469482422,98.82511901855469,105.63420104980469
2023-08-03,81.40247344970703,98.21041870117188,105.3668212890625
2023-08-04,81.42025756835938,99.16038513183594,106.04917907714844
2023-08-07,81.42025756835938,99.24422454833984,105.99383544921875
2023-08-08,81.43805694580078,99.22559356689453,106.24280548095703
2023-08-09,81.44695281982422,99.17903137207031,106.1875
2023-08-10,81.49144744873047,98.66680908203125,105.79098510742188
2023-08-11,81.50033569335938,98.52709197998047,105.40370178222656
2023-08-14,81.50922393798828,98.32221221923828,105.2100830078125
2023-08-15,81.51815032958984,98.01483917236328,105.17317199707031
2023-08-16,81.53594207763672,97.72614288330078,104.97032165527344
2023-08-17,81.571533203125,97.69818878173828,105.02564239501953
2023-08-18,81.5804443359375,97.86582946777344,105.17317199707031
2023-08-21,81.58931732177734,97.60506439208984,104.8135757446289
2023-08-22,81.59823608398438,97.77271270751953,104.73979187011719
2023-08-23,81.61600494384766,98.657470703125,105.32994079589844
2023-08-24,81.64271545410156,98.21041870117188,105.12708282470703
2023-08-25,81.66051483154297,98.19180297851562,105.01644134521484
2023-08-28,81.67833709716797,98.24768829345703,105.1916275024414
2023-08-29,81.66941833496094,98.73198699951172,105.73566436767578
2023-08-30,81.68721008300781,98.58296966552734,105.71722412109375
2023-08-31,81.7406005859375,98.7878646850586,105.91085052490234
2023-09-01,81.75402069091797,98.27685546875,105.58932495117188
2023-09-05,81.77188873291016,98.08068084716797,105.31214141845703
2023-09-06,81.77188873291016,97.93122100830078,105.01648712158203
2023-09-07,81.81656646728516,98.28620147705078,105.33059692382812
2023-09-08,81.82553100585938,98.51040649414062,105.27517700195312
2023-09-11,81.82553100585938,98.41699981689453,105.22896575927734
2023-09-12,81.8523178100586,98.46369934082031,105.22896575927734
2023-09-13,81.86125946044922,98.5945053100586,105.36756134033203
2023-09-14,81.8880615234375,98.43568420410156,105.24746704101562
2023-09-15,81.90596008300781,98.19278717041016,105.0718994140625
2023-09-18,81.91487884521484,98.3983154296875,105.06267547607422
2023-09-19,81.92382049560547,98.1180419921875,104.83165740966797
2023-09-20,81.93276977539062,97.91254425048828,104.7208023071289
2023-09-21,81.97743225097656,97.39873504638672,104.46212005615234
2023-09-22,81.98640441894531,97.73503112792969,104.7208023071289
2023-09-25,81.99530029296875,96.99702453613281,104.4713363647461
2023-09-26,82.0042724609375,96.75414276123047,104.45283508300781
2023-09-27,82.03108215332031,96.59532928466797,104.1849136352539
2023-09-28,82.05789947509766,97.0904312133789,104.49903106689453
2023-09-29,82.06684112548828,96.89423370361328,104.55449676513672
2023-10-02,82.07939910888672,96.30567932128906,104.12206268310547
2023-10-03,82.09734344482422,95.62257385253906,103.71466064453125
2023-10-04,82.10633850097656,96.04366302490234,104.14059448242188
2023-10-05,82.1601791381836,95.90331268310547,104.36283111572266
2023-10-06,82.1601791381836,95.55709075927734,104.01095581054688
2023-10-09,82.16914367675781,96.50218200683594,104.85356903076172
2023-10-10,82.16914367675781,96.53961181640625,104.67761993408203
2023-10-11,82.18711853027344,96.97003936767578,104.81652069091797
2023-10-12,82.22303771972656,96.35247039794922,104.34429931640625
2023-10-13,82.240966796875,96.97941589355469,104.61280822753906
2023-10-16,82.24994659423828,96.69867706298828,104.30726623535156
2023-10-17,82.25891876220703,96.23081970214844,103.63131713867188
2023-10-18,82.26788330078125,96.02496337890625,103.39983367919922
2023-10-19,82.30380249023438,95.94075012207031,103.34427642822266
2023-10-20,82.32176208496094,96.23081970214844,103.78873443603516
2023-10-23,82.33072662353516,96.24951934814453,104.02947235107422
2023-10-24,82.33972930908203,96.3337631225586,104.02021026611328
2023-10-25,82.34868621826172,95.9313735961914,103.59429168701172
2023-10-26,82.38458251953125,96.44605255126953,104.10354614257812
2023-10-27,82.41152954101562,96.58641052246094,104.27949523925781
2023-10-30,82.4205093383789,96.43669891357422,104.07576751708984
2023-10-31,82.4205093383789,96.19338989257812,103.97392272949219
2023-11-01,82.44575500488281,97.03174591064453,104.67471313476562
2023-11-02,82.47280883789062,97.47349548339844,104.85110473632812
2023-11-03,82.48181915283203,97.97162628173828,105.50086212158203
2023-11-06,82.49083709716797,97.71784973144531,105.08313751220703
2023-11-07,82.50885772705078,97.98099517822266,105.36161041259766
2023-11-08,82.51786041259766,98.19718933105469,105.48229217529297
2023-11-09,82.56297302246094,97.37010192871094,104.90677642822266
2023-11-10,82.57196044921875,97.40770721435547,104.90677642822266
2023-11-13,82.58100128173828,97.3419189453125,104.95320892333984
2023-11-14,82.59000396728516,98.14080810546875,105.98353576660156
2023-11-15,82.60803985595703,97.71784973144531,105.50086212158203
2023-11-16,82.64411163330078,98.07501220703125,106.00206756591797
2023-11-17,82.66214752197266,98.17840576171875,105.9185562133789
2023-11-20,82.66214752197266,98.46975708007812,105.98353576660156
2023-11-21,82.68917846679688,98.26299285888672,106.12275695800781
2023-11-22,82.72525024414062,98.35694122314453,106.05776977539062
2023-11-24,82.73426055908203,97.94343566894531,105.79786682128906
2023-11-27,82.7432861328125,98.26299285888672,106.22483825683594
2023-11-28,82.7613296508789,98.6483383178711,106.6518325805664
2023-11-29,82.77033996582031,99.0430679321289,107.00453186035156
2023-11-30,82.806396484375,98.86449432373047,106.78177642822266
2023-12-01,82.82362365722656,99.36949920654297,107.41912078857422
2023-12-04,82.82362365722656,98.95494079589844,107.08415985107422
2023-12-05,82.84170532226562,99.49195861816406,107.48426055908203
2023-12-06,82.85079193115234,99.5956039428711,107.6145248413086
2023-12-07,82.88700866699219,99.51081085205078,107.6145248413086
2023-12-08,82.90512084960938,99.38832092285156,107.08415985107422
2023-12-11,82.92324829101562,99.18106079101562,107.09346771240234
2023-12-12,82.92324829101562,99.12454223632812,107.2330322265625
2023-12-13,82.93228912353516,100.4718246459961,108.37747955322266
2023-12-14,82.9685287475586,101.57415008544922,108.85504913330078
2023-12-15,82.99569702148438,101.40454864501953,108.71513366699219
2023-12-18,83.0057144165039,101.10308074951172,108.58453369140625
2023-12-19,83.0057144165039,101.16902160644531,108.6778335571289
2023-12-20,83.02389526367188,101.57415008544922,109.0416030883789
2023-12-21,83.0785140991211,101.40454864501953,109.0416030883789
2023-12-22,83.08759307861328,101.2066879272461,109.03227233886719
2023-12-26,83.10581970214844,101.26322937011719,109.0042953491211
2023-12-27,83.10581970214844,101.72489166259766,109.48002624511719
2023-12-28,83.16040802001953,101.39512634277344,109.28412628173828
2023-12-29,83.16040802001953,101.27264404296875,109.25613403320312
2024-01-02,83.16950225830078,101.13133239746094,108.93900299072266
2024-01-03,83.1968002319336,101.2914810180664,109.08821868896484
2024-01-04,83.22408294677734,100.8204345703125,108.74311065673828
2024-01-05,83.23321533203125,100.59430694580078,108.55655670166016
2024-01-08,83.24230194091797,100.8675308227539,108.78042602539062
2024-01-09,83.25141143798828,100.66967010498047,108.80840301513672
2024-01-10,83.26959991455078,100.58488464355469,108.74311065673828
2024-01-11,83.3150863647461,101.12191772460938,109.22814178466797
2024-01-12,83.33329010009766,101.55531311035156,109.50798034667969
2024-01-16,83.34239959716797,101.037109375,109.0416030883789
2024-01-17,83.360595703125,100.72621154785156,108.66849517822266
2024-01-18,83.3969955444336,100.75446319580078,108.6125259399414
2024-01-19,83.40609741210938,100.82984161376953,108.55655670166016
2024-01-22,83.41519927978516,100.8769302368164,108.74311065673828
2024-01-23,83.42430114746094,100.54719543457031,108.62186431884766
2024-01-24,83.43338775634766,100.31165313720703,108.44464874267578
2024-01-25,83.47887420654297,100.65082550048828,108.79907989501953
2024-01-26,83.48799133300781,100.55662536621094,108.65914154052734
2024-01-29,83.49708557128906,100.99942779541016,109.01364135742188
2024-01-30,83.50618743896484,100.95231628417969,108.92967987060547
2024-01-31,83.51526641845703,101.61183166503906,109.59192657470703
2024-02-01,83.55733489990234,101.79085540771484,109.90706634521484
2024-02-02,83.57561492919922,100.81098175048828,109.0093994140625
2024-02-05,83.57561492919922,100.2457046508789,108.40161895751953
2024-02-06,83.5938720703125,100.58488464355469,108.79436492919922
2024-02-07,83.60302734375,100.39644622802734,108.67280578613281
2024-02-08,83.63957977294922,100.32108306884766,108.47640228271484
2024-02-09,83.64872741699219,100.17974090576172,108.36418914794922
2024-02-12,83.6670150756836,100.21744537353516,108.44835662841797
2024-02-13,83.6670150756836,99.57676696777344,107.5881118774414
2024-02-14,83.68528747558594,100.000732421875,107.91537475585938
2024-02-15,83.73099517822266,100.12321472167969,108.10240173339844
2024-02-16,83.74927520751953,100.01958465576172,107.77513122558594
